tab 	measurements
citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	location	magic_software_packages	magn_moment	measurement	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	method_codes	number	quality	specimen	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
This study		1.4	32.4	39.0	Puf1-7a:LP-DIR-T	hargrave 2016-05-16 13:13:24	Puff Island	pmagpy-3.4.1	3.53e-06	Puf1-7a:LP-DIR-T13	1	5.48e-08	4.95e-08	5.1799999999999994e-08	u	273	LT-T-Z:LP-DIR-T	13	g	Puf1-7a	0	0	0	-90	833
This study		1.7	33.1	39.2	Puf1-7a:LP-DIR-T	hargrave 2016-05-16 19:15:04	Puff Island	pmagpy-3.4.1	3.38e-06	Puf1-7a:LP-DIR-T14	1	5.3600000000000004e-08	6.82e-08	5.29e-08	u	273	LT-T-Z:LP-DIR-T	14	g	Puf1-7a	0	0	0	-90	843
This study		1.8	33.6	39.0	Puf1-7a:LP-DIR-T	hargrave 2016-05-17 15:31:15	Puff Island	pmagpy-3.4.1	3.27e-06	Puf1-7a:LP-DIR-T15	1	5.28e-08	7.64e-08	5.0700000000000004e-08	u	273	LT-T-Z:LP-DIR-T	15	g	Puf1-7a	0	0	0	-90	848
This study		2.0	33.4	39.3	Puf1-7a:LP-DIR-T	hargrave 2016-05-18 12:23:13	Puff Island	pmagpy-3.4.1	3.14e-06	Puf1-7a:LP-DIR-T16	1	7.67e-08	6.04e-08	5.2e-08	u	273	LT-T-Z:LP-DIR-T	16	g	Puf1-7a	0	0	0	-90	853
This study		1.1	339.4	35.8	Puf1-8a:LP-DIR-T	hargrave 2016-04-08 17:38:35	Puff Island	pmagpy-3.4.1	5.56e-06	Puf1-8a:LP-DIR-T1	1	4.6500000000000006e-08	9.57e-08	3.69e-08	u	273	LT-NO:LP-DIR-T	1	g	Puf1-8a	0	0	0	-90	273
This study		0.8	339.2	35.7	Puf1-8a:LP-DIR-T	hargrave 2016-04-11 18:01:49	Puff Island	pmagpy-3.4.1	5.56e-06	Puf1-8a:LP-DIR-T2	1	4.2e-08	6.47e-08	3.6600000000000003e-08	u	273	LT-LT-Z:LP-DIR-T	2	g	Puf1-8a	0	0	0	-90	77
This study		2.1	341.9	35.3	Puf1-8a:LP-DIR-T	hargrave 2016-04-18 10:32:47	Puff Island	pmagpy-3.4.1	5.51e-06	Puf1-8a:LP-DIR-T3	1	6.89e-08	1.8800000000000002e-07	4.36e-08	u	273	LT-T-Z:LP-DIR-T	3	g	Puf1-8a	0	0	0	-90	373
This study		2.3	340.6	34.2	Puf1-8a:LP-DIR-T	hargrave 2016-04-18 17:47:04	Puff Island	pmagpy-3.4.1	5.59e-06	Puf1-8a:LP-DIR-T4	1	8.5e-08	2.07e-07	4.4900000000000005e-08	u	273	LT-T-Z:LP-DIR-T	4	g	Puf1-8a	0	0	0	-90	473
This study		0.9	339.8	33.4	Puf1-8a:LP-DIR-T	hargrave 2016-04-19 13:34:12	Puff Island	pmagpy-3.4.1	5.66e-06	Puf1-8a:LP-DIR-T5	1	4.59e-08	6.21e-08	5.39e-08	u	273	LT-T-Z:LP-DIR-T	5	g	Puf1-8a	0	0	0	-90	573
This study		1.5	337.0	33.3	Puf1-8a:LP-DIR-T	hargrave 2016-04-25 13:20:19	Puff Island	pmagpy-3.4.1	5.4e-06	Puf1-8a:LP-DIR-T6	1	6.530000000000001e-08	1.14e-07	5.3600000000000004e-08	u	273	LT-T-Z:LP-DIR-T	6	g	Puf1-8a	0	0	0	-90	623
This study		1.6	339.7	33.6	Puf1-8a:LP-DIR-T	hargrave 2016-04-26 10:17:38	Puff Island	pmagpy-3.4.1	4.57e-06	Puf1-8a:LP-DIR-T7	1	6.440000000000001e-08	1.11e-07	4.5199999999999994e-08	u	273	LT-T-Z:LP-DIR-T	7	g	Puf1-8a	0	0	0	-90	673
This study		1.1	339.7	33.3	Puf1-8a:LP-DIR-T	hargrave 2016-04-26 17:46:12	Puff Island	pmagpy-3.4.1	4.05e-06	Puf1-8a:LP-DIR-T8	1	4.23e-08	5.34e-08	4.04e-08	u	273	LT-T-Z:LP-DIR-T	8	g	Puf1-8a	0	0	0	-90	723
This study		1.9	339.0	33.2	Puf1-8a:LP-DIR-T	hargrave 2016-05-02 14:38:52	Puff Island	pmagpy-3.4.1	3.89e-06	Puf1-8a:LP-DIR-T9	1	4.25e-08	1.1800000000000001e-07	4.53e-08	u	273	LT-T-Z:LP-DIR-T	9	g	Puf1-8a	0	0	0	-90	748
This study		1.1	338.7	33.4	Puf1-8a:LP-DIR-T	hargrave 2016-05-02 21:01:15	Puff Island	pmagpy-3.4.1	3.79e-06	Puf1-8a:LP-DIR-T10	1	3.9700000000000005e-08	5.48e-08	3.0499999999999995e-08	u	273	LT-T-Z:LP-DIR-T	10	g	Puf1-8a	0	0	0	-90	773
This study		1.0	340.7	33.9	Puf1-8a:LP-DIR-T	hargrave 2016-05-03 19:56:38	Puff Island	pmagpy-3.4.1	3.64e-06	Puf1-8a:LP-DIR-T11	1	3.5699999999999995e-08	4.74e-08	3.53e-08	u	273	LT-T-Z:LP-DIR-T	11	g	Puf1-8a	0	0	0	-90	798
This study		1.0	337.8	34.0	Puf1-8a:LP-DIR-T	hargrave 2016-05-12 15:36:43	Puff Island	pmagpy-3.4.1	3.46e-06	Puf1-8a:LP-DIR-T12	1	3.24e-08	4.5999999999999995e-08	2.8999999999999998e-08	u	273	LT-T-Z:LP-DIR-T	12	g	Puf1-8a	0	0	0	-90	823
This study		1.3	340.8	33.7	Puf1-8a:LP-DIR-T	hargrave 2016-05-16 13:14:55	Puff Island	pmagpy-3.4.1	3.3e-06	Puf1-8a:LP-DIR-T13	1	3.73e-08	5.96e-08	3.04e-08	u	273	LT-T-Z:LP-DIR-T	13	g	Puf1-8a	0	0	0	-90	833
This study		1.0	339.2	33.6	Puf1-8a:LP-DIR-T	hargrave 2016-05-16 19:16:35	Puff Island	pmagpy-3.4.1	3.14e-06	Puf1-8a:LP-DIR-T14	1	3.16e-08	4.3300000000000004e-08	2.7200000000000002e-08	u	273	LT-T-Z:LP-DIR-T	14	g	Puf1-8a	0	0	0	-90	843
This study		1.1	341.7	33.6	Puf1-8a:LP-DIR-T	hargrave 2016-05-17 15:32:51	Puff Island	pmagpy-3.4.1	2.99e-06	Puf1-8a:LP-DIR-T15	1	3.4500000000000005e-08	4.34e-08	2.88e-08	u	273	LT-T-Z:LP-DIR-T	15	g	Puf1-8a	0	0	0	-90	848
This study		1.1	338.5	33.9	Puf1-8a:LP-DIR-T	hargrave 2016-05-18 12:24:44	Puff Island	pmagpy-3.4.1	2.85e-06	Puf1-8a:LP-DIR-T16	1	2.48e-08	4.59e-08	2.77e-08	u	273	LT-T-Z:LP-DIR-T	16	g	Puf1-8a	0	0	0	-90	853
This study		1.4	92.1	40.8	Puf2-1a:LP-DIR-T	hargrave 2016-04-08 17:40:15	Puff Island	pmagpy-3.4.1	2.2e-06	Puf2-1a:LP-DIR-T1	1	4.1100000000000004e-08	2.8700000000000002e-08	2.2200000000000004e-08	u	273	LT-NO:LP-DIR-T	1	g	Puf2-1a	0	0	0	-90	273
This study		1.2	92.5	40.8	Puf2-1a:LP-DIR-T	hargrave 2016-04-11 18:03:24	Puff Island	pmagpy-3.4.1	2.18e-06	Puf2-1a:LP-DIR-T2	1	3.43e-08	2.69e-08	2.21e-08	u	273	LT-LT-Z:LP-DIR-T	2	g	Puf2-1a	0	0	0	-90	77
This study		1.5	89.1	40.5	Puf2-1a:LP-DIR-T	hargrave 2016-04-18 10:34:53	Puff Island	pmagpy-3.4.1	2.17e-06	Puf2-1a:LP-DIR-T3	1	4.71e-08	2.7e-08	2.2400000000000002e-08	u	273	LT-T-Z:LP-DIR-T	3	g	Puf2-1a	0	0	0	-90	373
This study		1.8	85.6	40.0	Puf2-1a:LP-DIR-T	hargrave 2016-04-18 17:48:21	Puff Island	pmagpy-3.4.1	2.15e-06	Puf2-1a:LP-DIR-T4	1	6.28e-08	2.48e-08	2.0099999999999998e-08	u	273	LT-T-Z:LP-DIR-T	4	g	Puf2-1a	0	0	0	-90	473
This study		1.4	87.1	39.7	Puf2-1a:LP-DIR-T	hargrave 2016-04-19 13:35:34	Puff Island	pmagpy-3.4.1	2.06e-06	Puf2-1a:LP-DIR-T5	1	4.0300000000000004e-08	2.3900000000000002e-08	2.06e-08	u	273	LT-T-Z:LP-DIR-T	5	g	Puf2-1a	0	0	0	-90	573
This study		2.8	85.3	39.7	Puf2-1a:LP-DIR-T	hargrave 2016-04-25 13:21:54	Puff Island	pmagpy-3.4.1	1.91e-06	Puf2-1a:LP-DIR-T6	1	8.24e-08	3.2e-08	2.8e-08	u	273	LT-T-Z:LP-DIR-T	6	g	Puf2-1a	0	0	0	-90	623
This study		4.8	85.6	39.7	Puf2-1a:LP-DIR-T	hargrave 2016-04-26 10:19:14	Puff Island	pmagpy-3.4.1	1.72e-06	Puf2-1a:LP-DIR-T7	1	1.3800000000000002e-07	3.3e-08	2.37e-08	u	273	LT-T-Z:LP-DIR-T	7	g	Puf2-1a	0	0	0	-90	673
This study		3.4	85.3	39.5	Puf2-1a:LP-DIR-T	hargrave 2016-04-26 17:47:48	Puff Island	pmagpy-3.4.1	1.59e-06	Puf2-1a:LP-DIR-T8	1	9.18e-08	1.88e-08	1.96e-08	u	273	LT-T-Z:LP-DIR-T	8	g	Puf2-1a	0	0	0	-90	723
This study		1.3	87.5	39.3	Puf2-1a:LP-DIR-T	hargrave 2016-05-02 14:40:28	Puff Island	pmagpy-3.4.1	1.51e-06	Puf2-1a:LP-DIR-T9	1	2.5099999999999996e-08	1.99e-08	1.59e-08	u	273	LT-T-Z:LP-DIR-T	9	g	Puf2-1a	0	0	0	-90	748
This study		1.5	86.4	39.3	Puf2-1a:LP-DIR-T	hargrave 2016-05-02 21:02:50	Puff Island	pmagpy-3.4.1	1.42e-06	Puf2-1a:LP-DIR-T10	1	2.69e-08	2.09e-08	1.81e-08	u	273	LT-T-Z:LP-DIR-T	10	g	Puf2-1a	0	0	0	-90	773
This study		3.3	88.9	39.4	Puf2-1a:LP-DIR-T	hargrave 2016-05-03 19:58:14	Puff Island	pmagpy-3.4.1	1.3e-06	Puf2-1a:LP-DIR-T11	1	7.01e-08	2.2599999999999997e-08	1.72e-08	u	273	LT-T-Z:LP-DIR-T	11	g	Puf2-1a	0	0	0	-90	798
This study		2.8	88.9	39.6	Puf2-1a:LP-DIR-T	hargrave 2016-05-12 15:38:18	Puff Island	pmagpy-3.4.1	1.13e-06	Puf2-1a:LP-DIR-T12	1	4.9400000000000006e-08	1.82e-08	1.58e-08	u	273	LT-T-Z:LP-DIR-T	12	g	Puf2-1a	0	0	0	-90	823
This study		1.6	86.4	39.6	Puf2-1a:LP-DIR-T	hargrave 2016-05-16 13:16:30	Puff Island	pmagpy-3.4.1	1.01e-06	Puf2-1a:LP-DIR-T13	1	2e-08	1.54e-08	1.31e-08	u	273	LT-T-Z:LP-DIR-T	13	g	Puf2-1a	0	0	0	-90	833
This study		1.7	86.5	39.7	Puf2-1a:LP-DIR-T	hargrave 2016-05-16 19:18:09	Puff Island	pmagpy-3.4.1	9.43e-07	Puf2-1a:LP-DIR-T14	1	2.09e-08	1.51e-08	1.29e-08	u	273	LT-T-Z:LP-DIR-T	14	g	Puf2-1a	0	0	0	-90	843
This study		1.5	87.8	39.6	Puf2-1a:LP-DIR-T	hargrave 2016-05-17 15:34:31	Puff Island	pmagpy-3.4.1	8.92e-07	Puf2-1a:LP-DIR-T15	1	1.66e-08	1.31e-08	1.1200000000000001e-08	u	273	LT-T-Z:LP-DIR-T	15	g	Puf2-1a	0	0	0	-90	848
This study		2.2	88.6	39.8	Puf2-1a:LP-DIR-T	hargrave 2016-05-18 12:26:20	Puff Island	pmagpy-3.4.1	8.590000000000001e-07	Puf2-1a:LP-DIR-T16	1	2.92e-08	1.37e-08	1.1100000000000002e-08	u	273	LT-T-Z:LP-DIR-T	16	g	Puf2-1a	0	0	0	-90	853
This study		2.1	311.7	42.2	Puf2-2a:LP-DIR-T	hargrave 2016-04-08 17:42:08	Puff Island	pmagpy-3.4.1	2.89e-06	Puf2-2a:LP-DIR-T1	1	6.86e-08	7.71e-08	2.2200000000000004e-08	u	273	LT-NO:LP-DIR-T	1	g	Puf2-2a	0	0	0	-90	273
This study		2.4	311.7	42.1	Puf2-2a:LP-DIR-T	hargrave 2016-04-11 18:05:17	Puff Island	pmagpy-3.4.1	2.87e-06	Puf2-2a:LP-DIR-T2	1	8.060000000000001e-08	8.48e-08	2.25e-08	u	273	LT-LT-Z:LP-DIR-T	2	g	Puf2-2a	0	0	0	-90	77
This study		3.3	312.3	41.4	Puf2-2a:LP-DIR-T	hargrave 2016-04-18 10:36:28	Puff Island	pmagpy-3.4.1	2.88e-06	Puf2-2a:LP-DIR-T3	1	1.1699999999999999e-07	1.1599999999999999e-07	2.66e-08	u	273	LT-T-Z:LP-DIR-T	3	g	Puf2-2a	0	0	0	-90	373
This study		3.8	310.2	39.2	Puf2-2a:LP-DIR-T	hargrave 2016-04-18 17:49:57	Puff Island	pmagpy-3.4.1	2.86e-06	Puf2-2a:LP-DIR-T4	1	1.3800000000000002e-07	1.25e-07	2.5099999999999996e-08	u	273	LT-T-Z:LP-DIR-T	4	g	Puf2-2a	0	0	0	-90	473
This study		2.4	314.1	38.3	Puf2-2a:LP-DIR-T	hargrave 2016-04-19 13:37:08	Puff Island	pmagpy-3.4.1	2.77e-06	Puf2-2a:LP-DIR-T5	1	8.08e-08	7.61e-08	2.74e-08	u	273	LT-T-Z:LP-DIR-T	5	g	Puf2-2a	0	0	0	-90	573
This study		2.9	313.2	38.3	Puf2-2a:LP-DIR-T	hargrave 2016-04-25 13:23:47	Puff Island	pmagpy-3.4.1	2.58e-06	Puf2-2a:LP-DIR-T6	1	8.789999999999999e-08	9.17e-08	3.11e-08	u	273	LT-T-Z:LP-DIR-T	6	g	Puf2-2a	0	0	0	-90	623
This study		1.8	311.1	38.0	Puf2-2a:LP-DIR-T	hargrave 2016-04-26 10:21:07	Puff Island	pmagpy-3.4.1	2.32e-06	Puf2-2a:LP-DIR-T7	1	4.7800000000000005e-08	4.96e-08	2.46e-08	u	273	LT-T-Z:LP-DIR-T	7	g	Puf2-2a	0	0	0	-90	673
This study		1.1	311.4	37.7	Puf2-2a:LP-DIR-T	hargrave 2016-04-26 17:49:41	Puff Island	pmagpy-3.4.1	2.12e-06	Puf2-2a:LP-DIR-T8	1	2.56e-08	2.8199999999999998e-08	2.12e-08	u	273	LT-T-Z:LP-DIR-T	8	g	Puf2-2a	0	0	0	-90	723
This study		2.0	313.0	37.6	Puf2-2a:LP-DIR-T	hargrave 2016-05-02 14:42:21	Puff Island	pmagpy-3.4.1	2e-06	Puf2-2a:LP-DIR-T9	1	5.09e-08	4.45e-08	2.0299999999999996e-08	u	273	LT-T-Z:LP-DIR-T	9	g	Puf2-2a	0	0	0	-90	748
This study		2.3	312.4	37.8	Puf2-2a:LP-DIR-T	hargrave 2016-05-02 21:04:43	Puff Island	pmagpy-3.4.1	1.85e-06	Puf2-2a:LP-DIR-T10	1	5.1500000000000005e-08	5.16e-08	1.75e-08	u	273	LT-T-Z:LP-DIR-T	10	g	Puf2-2a	0	0	0	-90	773
This study		1.1	313.5	37.7	Puf2-2a:LP-DIR-T	hargrave 2016-05-03 20:00:06	Puff Island	pmagpy-3.4.1	1.66e-06	Puf2-2a:LP-DIR-T11	1	2.19e-08	2.25e-08	1.55e-08	u	273	LT-T-Z:LP-DIR-T	11	g	Puf2-2a	0	0	0	-90	798
This study		2.2	310.8	37.8	Puf2-2a:LP-DIR-T	hargrave 2016-05-12 15:40:12	Puff Island	pmagpy-3.4.1	1.33e-06	Puf2-2a:LP-DIR-T12	1	3.73e-08	3.49e-08	1.27e-08	u	273	LT-T-Z:LP-DIR-T	12	g	Puf2-2a	0	0	0	-90	823
This study		2.1	313.5	38.0	Puf2-2a:LP-DIR-T	hargrave 2016-05-16 13:18:27	Puff Island	pmagpy-3.4.1	1.1e-06	Puf2-2a:LP-DIR-T13	1	2.5499999999999997e-08	3.04e-08	1.06e-08	u	273	LT-T-Z:LP-DIR-T	13	g	Puf2-2a	0	0	0	-90	833
This study		1.6	312.0	38.1	Puf2-2a:LP-DIR-T	hargrave 2016-05-16 19:20:01	Puff Island	pmagpy-3.4.1	9.959999999999999e-07	Puf2-2a:LP-DIR-T14	1	1.74e-08	2.1e-08	8.909999999999998e-09	u	273	LT-T-Z:LP-DIR-T	14	g	Puf2-2a	0	0	0	-90	843
This study		2.2	311.5	38.4	Puf2-2a:LP-DIR-T	hargrave 2016-05-17 15:36:24	Puff Island	pmagpy-3.4.1	9.4e-07	Puf2-2a:LP-DIR-T15	1	2.48e-08	2.49e-08	8.98e-09	u	273	LT-T-Z:LP-DIR-T	15	g	Puf2-2a	0	0	0	-90	848
This study		2.0	313.9	38.3	Puf2-2a:LP-DIR-T	hargrave 2016-05-18 12:28:12	Puff Island	pmagpy-3.4.1	9.009999999999999e-07	Puf2-2a:LP-DIR-T16	1	1.97e-08	2.2599999999999997e-08	9.490000000000001e-09	u	273	LT-T-Z:LP-DIR-T	16	g	Puf2-2a	0	0	0	-90	853
This study		3.5	155.0	-36.4	Puf2-3a:LP-DIR-T	hargrave 2016-04-08 17:46:43	Puff Island	pmagpy-3.4.1	9.93e-07	Puf2-3a:LP-DIR-T1	1	2.99e-08	5.19e-08	9.17e-09	u	273	LT-NO:LP-DIR-T	1	g	Puf2-3a	0	0	0	-90	273
This study		1.2	153.9	-36.1	Puf2-3a:LP-DIR-T	hargrave 2016-04-11 18:09:01	Puff Island	pmagpy-3.4.1	9.91e-07	Puf2-3a:LP-DIR-T2	1	1.2099999999999999e-08	1.53e-08	7.2e-09	u	273	LT-LT-Z:LP-DIR-T	2	g	Puf2-3a	0	0	0	-90	77
This study		2.4	154.8	-36.2	Puf2-3a:LP-DIR-T	hargrave 2016-04-18 10:39:01	Puff Island	pmagpy-3.4.1	9.89e-07	Puf2-3a:LP-DIR-T3	1	2.27e-08	3.44e-08	9.350000000000001e-09	u	273	LT-T-Z:LP-DIR-T	3	g	Puf2-3a	0	0	0	-90	373
This study		1.3	151.8	-37.0	Puf2-3a:LP-DIR-T	hargrave 2016-04-18 17:52:24	Puff Island	pmagpy-3.4.1	9.65e-07	Puf2-3a:LP-DIR-T4	1	1.44e-08	1.51e-08	8.83e-09	u	273	LT-T-Z:LP-DIR-T	4	g	Puf2-3a	0	0	0	-90	473
This study		1.8	151.9	-37.7	Puf2-3a:LP-DIR-T	hargrave 2016-04-19 13:39:35	Puff Island	pmagpy-3.4.1	9.13e-07	Puf2-3a:LP-DIR-T5	1	1.95e-08	1.94e-08	1e-08	u	273	LT-T-Z:LP-DIR-T	5	g	Puf2-3a	0	0	0	-90	573
This study		1.9	153.0	-38.0	Puf2-3a:LP-DIR-T	hargrave 2016-04-25 13:27:32	Puff Island	pmagpy-3.4.1	8.57e-07	Puf2-3a:LP-DIR-T6	1	1.69e-08	2.2200000000000004e-08	8.809999999999999e-09	u	273	LT-T-Z:LP-DIR-T	6	g	Puf2-3a	0	0	0	-90	623
This study		1.7	152.1	-38.4	Puf2-3a:LP-DIR-T	hargrave 2016-04-26 10:24:54	Puff Island	pmagpy-3.4.1	7.8e-07	Puf2-3a:LP-DIR-T7	1	1.3400000000000001e-08	1.73e-08	7.58e-09	u	273	LT-T-Z:LP-DIR-T	7	g	Puf2-3a	0	0	0	-90	673
This study		1.9	152.3	-38.4	Puf2-3a:LP-DIR-T	hargrave 2016-04-26 17:53:31	Puff Island	pmagpy-3.4.1	7.15e-07	Puf2-3a:LP-DIR-T8	1	1.46e-08	1.86e-08	6.709999999999999e-09	u	273	LT-T-Z:LP-DIR-T	8	g	Puf2-3a	0	0	0	-90	723
This study		2.0	153.4	-38.4	Puf2-3a:LP-DIR-T	hargrave 2016-05-02 14:46:12	Puff Island	pmagpy-3.4.1	6.74e-07	Puf2-3a:LP-DIR-T9	1	1.6399999999999998e-08	1.57e-08	8.320000000000001e-09	u	273	LT-T-Z:LP-DIR-T	9	g	Puf2-3a	0	0	0	-90	748
This study		2.5	150.8	-38.5	Puf2-3a:LP-DIR-T	hargrave 2016-05-02 21:08:29	Puff Island	pmagpy-3.4.1	6.33e-07	Puf2-3a:LP-DIR-T10	1	1.6100000000000002e-08	2.23e-08	5.420000000000001e-09	u	273	LT-T-Z:LP-DIR-T	10	g	Puf2-3a	0	0	0	-90	773
This study		1.6	152.9	-38.6	Puf2-3a:LP-DIR-T	hargrave 2016-05-03 20:03:52	Puff Island	pmagpy-3.4.1	5.82e-07	Puf2-3a:LP-DIR-T11	1	1.02e-08	1.2e-08	6.0199999999999995e-09	u	273	LT-T-Z:LP-DIR-T	11	g	Puf2-3a	0	0	0	-90	798
This study		1.1	150.3	-38.5	Puf2-3a:LP-DIR-T	hargrave 2016-05-12 15:43:58	Puff Island	pmagpy-3.4.1	5.070000000000001e-07	Puf2-3a:LP-DIR-T12	1	6.509999999999999e-09	7e-09	4.24e-09	u	273	LT-T-Z:LP-DIR-T	12	g	Puf2-3a	0	0	0	-90	823
This study		1.8	152.5	-38.4	Puf2-3a:LP-DIR-T	hargrave 2016-05-16 13:22:17	Puff Island	pmagpy-3.4.1	4.5e-07	Puf2-3a:LP-DIR-T13	1	8.059999999999999e-09	1.16e-08	3.65e-09	u	273	LT-T-Z:LP-DIR-T	13	g	Puf2-3a	0	0	0	-90	833
This study		2.7	152.5	-38.4	Puf2-3a:LP-DIR-T	hargrave 2016-05-16 19:24:37	Puff Island	pmagpy-3.4.1	4.1700000000000004e-07	Puf2-3a:LP-DIR-T14	1	1.09e-08	1.65e-08	3.75e-09	u	273	LT-T-Z:LP-DIR-T	14	g	Puf2-3a	0	0	0	-90	843
This study		1.8	153.3	-38.3	Puf2-3a:LP-DIR-T	hargrave 2016-05-17 15:40:17	Puff Island	pmagpy-3.4.1	4.02e-07	Puf2-3a:LP-DIR-T15	1	7.340000000000001e-09	9.9e-09	3.4100000000000004e-09	u	273	LT-T-Z:LP-DIR-T	15	g	Puf2-3a	0	0	0	-90	848
This study		1.3	153.6	-38.4	Puf2-3a:LP-DIR-T	hargrave 2016-05-18 12:31:57	Puff Island	pmagpy-3.4.1	3.88e-07	Puf2-3a:LP-DIR-T16	1	4.13e-09	6.57e-09	4.18e-09	u	273	LT-T-Z:LP-DIR-T	16	g	Puf2-3a	0	0	0	-90	853
This study		3.3	140.9	5.7	Puf2-4a:LP-DIR-T	hargrave 2016-04-08 17:48:17	Puff Island	pmagpy-3.4.1	2.59e-06	Puf2-4a:LP-DIR-T1	1	8.75e-08	1.14e-07	4.54e-08	u	273	LT-NO:LP-DIR-T	1	g	Puf2-4a	0	0	0	-90	273
This study		1.7	140.9	5.6	Puf2-4a:LP-DIR-T	hargrave 2016-04-11 18:10:34	Puff Island	pmagpy-3.4.1	2.57e-06	Puf2-4a:LP-DIR-T2	1	3.61e-08	4.6799999999999996e-08	4.61e-08	u	273	LT-LT-Z:LP-DIR-T	2	g	Puf2-4a	0	0	0	-90	77
This study		3.1	142.9	4.8	Puf2-4a:LP-DIR-T	hargrave 2016-04-18 10:41:10	Puff Island	pmagpy-3.4.1	2.5e-06	Puf2-4a:LP-DIR-T3	1	7.35e-08	1.0300000000000001e-07	4.9400000000000006e-08	u	273	LT-T-Z:LP-DIR-T	3	g	Puf2-4a	0	0	0	-90	373
This study		1.6	140.3	2.7	Puf2-4a:LP-DIR-T	hargrave 2016-04-18 17:53:42	Puff Island	pmagpy-3.4.1	2.43e-06	Puf2-4a:LP-DIR-T4	1	2.66e-08	3.63e-08	5.22e-08	u	273	LT-T-Z:LP-DIR-T	4	g	Puf2-4a	0	0	0	-90	473
This study		2.5	141.4	1.9	Puf2-4a:LP-DIR-T	hargrave 2016-04-19 13:40:51	Puff Island	pmagpy-3.4.1	2.31e-06	Puf2-4a:LP-DIR-T5	1	5.12e-08	6.440000000000001e-08	5.7300000000000004e-08	u	273	LT-T-Z:LP-DIR-T	5	g	Puf2-4a	0	0	0	-90	573
This study		3.5	142.0	1.6	Puf2-4a:LP-DIR-T	hargrave 2016-04-25 13:29:06	Puff Island	pmagpy-3.4.1	2.16e-06	Puf2-4a:LP-DIR-T6	1	7.780000000000001e-08	9.83e-08	4.51e-08	u	273	LT-T-Z:LP-DIR-T	6	g	Puf2-4a	0	0	0	-90	623
This study		1.6	142.0	1.2	Puf2-4a:LP-DIR-T	hargrave 2016-04-26 10:26:28	Puff Island	pmagpy-3.4.1	1.9e-06	Puf2-4a:LP-DIR-T7	1	2.19e-08	3.01e-08	4.07e-08	u	273	LT-T-Z:LP-DIR-T	7	g	Puf2-4a	0	0	0	-90	673
This study		2.7	141.1	0.9	Puf2-4a:LP-DIR-T	hargrave 2016-04-26 17:55:05	Puff Island	pmagpy-3.4.1	1.69e-06	Puf2-4a:LP-DIR-T8	1	4.5199999999999994e-08	5.6e-08	3.78e-08	u	273	LT-T-Z:LP-DIR-T	8	g	Puf2-4a	0	0	0	-90	723
This study		2.4	141.8	0.7	Puf2-4a:LP-DIR-T	hargrave 2016-05-02 14:47:45	Puff Island	pmagpy-3.4.1	1.57e-06	Puf2-4a:LP-DIR-T9	1	3.15e-08	3.8900000000000004e-08	4.22e-08	u	273	LT-T-Z:LP-DIR-T	9	g	Puf2-4a	0	0	0	-90	748
This study		2.8	141.5	0.6	Puf2-4a:LP-DIR-T	hargrave 2016-05-02 21:10:02	Puff Island	pmagpy-3.4.1	1.45e-06	Puf2-4a:LP-DIR-T10	1	4.07e-08	5.04e-08	3.18e-08	u	273	LT-T-Z:LP-DIR-T	10	g	Puf2-4a	0	0	0	-90	773
This study		1.5	144.5	0.6	Puf2-4a:LP-DIR-T	hargrave 2016-05-03 20:05:30	Puff Island	pmagpy-3.4.1	1.28e-06	Puf2-4a:LP-DIR-T11	1	9.7e-09	1.16e-08	3.0499999999999995e-08	u	273	LT-T-Z:LP-DIR-T	11	g	Puf2-4a	0	0	0	-90	798
This study		3.0	140.7	0.5	Puf2-4a:LP-DIR-T	hargrave 2016-05-12 15:45:32	Puff Island	pmagpy-3.4.1	1.04e-06	Puf2-4a:LP-DIR-T12	1	3e-08	3.64e-08	2.6800000000000002e-08	u	273	LT-T-Z:LP-DIR-T	12	g	Puf2-4a	0	0	0	-90	823
This study		2.7	140.9	0.8	Puf2-4a:LP-DIR-T	hargrave 2016-05-16 13:23:50	Puff Island	pmagpy-3.4.1	8.8e-07	Puf2-4a:LP-DIR-T13	1	2.3100000000000002e-08	2.73e-08	2.0699999999999997e-08	u	273	LT-T-Z:LP-DIR-T	13	g	Puf2-4a	0	0	0	-90	833
This study		3.7	143.0	0.6	Puf2-4a:LP-DIR-T	hargrave 2016-05-16 19:26:10	Puff Island	pmagpy-3.4.1	7.88e-07	Puf2-4a:LP-DIR-T14	1	2.8e-08	3.7e-08	2.14e-08	u	273	LT-T-Z:LP-DIR-T	14	g	Puf2-4a	0	0	0	-90	843
This study		5.3	140.3	0.9	Puf2-4a:LP-DIR-T	hargrave 2016-05-17 15:41:50	Puff Island	pmagpy-3.4.1	7.43e-07	Puf2-4a:LP-DIR-T15	1	4.3099999999999996e-08	5.12e-08	1.75e-08	u	273	LT-T-Z:LP-DIR-T	15	g	Puf2-4a	0	0	0	-90	848
This study		1.5	142.8	0.9	Puf2-4a:LP-DIR-T	hargrave 2016-05-18 12:33:30	Puff Island	pmagpy-3.4.1	7.009999999999999e-07	Puf2-4a:LP-DIR-T16	1	5.7e-09	5.9e-09	1.67e-08	u	273	LT-T-Z:LP-DIR-T	16	g	Puf2-4a	0	0	0	-90	853
