tab	specimens																								
specimen	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	geologic_classes	geologic_types	lithologies	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight
GB30-2a	GB30-2		HT	308.5	58.8	1	15	-1	4.9	4.9				953	773	K		hargrave 2017-03-16 14:43:59	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB30-2a	GB30-2		HT	315.7	36.2	1	15	100	4.9	4.9				953	773	K		hargrave 2017-03-16 14:43:59	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB30-2a	GB30-2		HT	313.3	27.5	1	15	0	4.9	4.9				953	773	K		hargrave 2017-03-16 14:43:59	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB30-3a	GB30-3		HT	321.7	42.7	1	15	100	3	4.9				953	773	K		hargrave 2017-03-16 14:45:35	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB30-3a	GB30-3		HT	318	34.4	1	15	0	3	4.9				953	773	K		hargrave 2017-03-16 14:45:35	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB30-3a	GB30-3		HT	257.3	50	1	15	-1	3	4.9				953	773	K		hargrave 2017-03-16 14:45:35	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB30-4a	GB30-4		HT	258.4	52.1	1	19	-1	4.1	6.6				953	673	K		hargrave 2017-03-16 14:47:03	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB30-4a	GB30-4		HT	319.4	40.7	1	19	100	4.1	6.6				953	673	K		hargrave 2017-03-16 14:47:03	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB30-4a	GB30-4		HT	316.2	32.2	1	19	0	4.1	6.6				953	673	K		hargrave 2017-03-16 14:47:03	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB30-5a	GB30-5		HT	335.9	37.3	1	15	100	3.1	5				953	773	K		hargrave 2017-03-16 14:48:32	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB30-5a	GB30-5		HT	331.5	30.4	1	15	0	3.1	5				953	773	K		hargrave 2017-03-16 14:48:32	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB30-5a	GB30-5		HT	243.5	51.7	1	15	-1	3.1	5				953	773	K		hargrave 2017-03-16 14:48:32	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB30-6a	GB30-6		HT	330.1	36.9	1	15	100	3.9	4.6				953	773	K		hargrave 2017-03-16 14:50:00	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB30-6a	GB30-6		HT	326.3	29.4	1	15	0	3.9	4.6				953	773	K		hargrave 2017-03-16 14:50:00	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB30-6a	GB30-6		HT	240.9	61.9	1	15	-1	3.9	4.6				953	773	K		hargrave 2017-03-16 14:50:00	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB30-7a	GB30-7		HT	340.4	29.2	1	15	0	0.6	1.5				953	773	K		hargrave 2017-03-16 14:51:33	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB30-7a	GB30-7		HT	205.7	65	1	15	-1	0.6	1.5				953	773	K		hargrave 2017-03-16 14:51:33	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB30-7a	GB30-7		HT	345.1	35.1	1	15	100	0.6	1.5				953	773	K		hargrave 2017-03-16 14:51:33	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB31-1a	GB31-1		HT	171.4	37.4	1	19	0	0.7	5.2				953	673	K		hargrave 2017-03-16 14:53:08	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	b		0.001
GB31-1a	GB31-1		HT	165.8	32.3	1	19	100	0.7	5.2				953	673	K		hargrave 2017-03-16 14:53:08	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	b		0.001
GB31-1a	GB31-1		HT	248.1	31.1	1	19	-1	0.7	5.2				953	673	K		hargrave 2017-03-16 14:53:08	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	b		0.001
GB31-2a	GB31-2		HT	25.1	48.4	1	19	-1	0.2	3.2				953	673	K		hargrave 2017-03-16 14:55:02	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB31-2a	GB31-2		HT	287.4	29.8	1	19	0	0.2	3.2				953	673	K		hargrave 2017-03-16 14:55:02	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB31-2a	GB31-2		HT	287	39.3	1	19	100	0.2	3.2				953	673	K		hargrave 2017-03-16 14:55:02	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB31-3a	GB31-3		HT	53.3	43.6	1	19	-1	0	2.1				953	673	K		hargrave 2017-03-16 14:58:59	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB31-3a	GB31-3		HT	286.2	27	1	19	0	0	2.1				953	673	K		hargrave 2017-03-16 14:58:59	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB31-3a	GB31-3		HT	285.7	36.5	1	19	100	0	2.1				953	673	K		hargrave 2017-03-16 14:58:59	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB31-5a	GB31-5		HT	283.7	37.7	1	19	100	1.1	4				953	673	K		hargrave 2017-03-16 15:00:33	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB31-5a	GB31-5		HT	118.2	2.1	1	19	-1	1.1	4				953	673	K		hargrave 2017-03-16 15:00:33	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB31-5a	GB31-5		HT	284.4	28.2	1	19	0	1.1	4				953	673	K		hargrave 2017-03-16 15:00:33	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB31-6a	GB31-6		HT	284.7	25.7	1	19	0	0.1	2				953	673	K		hargrave 2017-03-16 15:02:08	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB31-6a	GB31-6		HT	284.1	35.2	1	19	100	0.1	2				953	673	K		hargrave 2017-03-16 15:02:08	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB31-6a	GB31-6		HT	26.7	48.9	1	19	-1	0.1	2				953	673	K		hargrave 2017-03-16 15:02:08	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB31-7a	GB31-7		HT	289.8	28.3	1	19	0	0.7	2.5				953	673	K		hargrave 2017-03-16 15:03:44	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB31-7a	GB31-7		HT	289.7	37.8	1	19	100	0.7	2.5				953	673	K		hargrave 2017-03-16 15:03:44	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB31-7a	GB31-7		HT	69.8	43.7	1	19	-1	0.7	2.5				953	673	K		hargrave 2017-03-16 15:03:44	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB31-8a	GB31-8		HT	113.1	51	1	19	-1	0.2	1.3				953	673	K		hargrave 2017-03-16 15:05:15	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB31-8a	GB31-8		HT	287.4	25.3	1	19	0	0.2	1.3				953	673	K		hargrave 2017-03-16 15:05:15	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB31-8a	GB31-8		HT	287	34.8	1	19	100	0.2	1.3				953	673	K		hargrave 2017-03-16 15:05:15	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB31-9a	GB31-9		HT	117.1	5.3	1	19	-1	0.1	3				953	673	K		hargrave 2017-03-16 15:06:44	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB31-9a	GB31-9		HT	285.8	27.5	1	19	0	0.1	3				953	673	K		hargrave 2017-03-16 15:06:44	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB31-9a	GB31-9		HT	285.3	37	1	19	100	0.1	3				953	673	K		hargrave 2017-03-16 15:06:44	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB32-1a	GB32-1		HT	308.9	46.4	1	19	-1	0.3	2.8				953	673	K		hargrave 2017-03-16 15:08:13	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB32-1a	GB32-1		HT	285.5	36.7	1	19	0	0.3	2.8				953	673	K		hargrave 2017-03-16 15:08:13	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB32-1a	GB32-1		HT	284.7	46.2	1	19	100	0.3	2.8				953	673	K		hargrave 2017-03-16 15:08:13	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB32-2a	GB32-2		HT	16.6	55.1	1	19	-1	0.4	2.1				953	673	K		hargrave 2017-03-16 15:09:47	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB32-2a	GB32-2		HT	280	40.5	1	19	0	0.4	2.1				953	673	K		hargrave 2017-03-16 15:09:47	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB32-2a	GB32-2		HT	278	49.8	1	19	100	0.4	2.1				953	673	K		hargrave 2017-03-16 15:09:47	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB32-3a	GB32-3		HT	281.3	47.7	1	19	100	0.6	1.2				953	673	K		hargrave 2017-03-16 15:11:26	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB32-3a	GB32-3		HT	282.6	38.3	1	19	0	0.6	1.2				953	673	K		hargrave 2017-03-16 15:11:26	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB32-3a	GB32-3		HT	16.4	47.9	1	19	-1	0.6	1.2				953	673	K		hargrave 2017-03-16 15:11:26	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB32-4a	GB32-4		HT	287.8	32.6	1	20	0	0.7	2.8				953	673	K		hargrave 2017-03-16 15:13:23	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB32-4a	GB32-4		HT	287.4	42.1	1	20	100	0.7	2.8				953	673	K		hargrave 2017-03-16 15:13:23	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB32-4a	GB32-4		HT	263.3	41.7	1	20	-1	0.7	2.8				953	673	K		hargrave 2017-03-16 15:13:23	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB32-5a	GB32-5		HT	285.4	43.5	1	19	100	0.2	1.1				953	673	K		hargrave 2017-03-16 15:16:34	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB32-5a	GB32-5		HT	286.1	34	1	19	0	0.2	1.1				953	673	K		hargrave 2017-03-16 15:16:34	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB32-5a	GB32-5		HT	17.9	46.5	1	19	-1	0.2	1.1				953	673	K		hargrave 2017-03-16 15:16:34	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB32-6a	GB32-6		HT	286.1	43.3	1	11	100	0.1	1				953	843	K		hargrave 2017-03-16 15:18:11	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB32-6a	GB32-6		HT	286.7	33.9	1	11	0	0.1	1				953	843	K		hargrave 2017-03-16 15:18:11	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB32-6a	GB32-6		HT	16.3	48.4	1	11	-1	0.1	1				953	843	K		hargrave 2017-03-16 15:18:11	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB32-7a	GB32-7		HT	286	35	1	19	0	0.5	2.4				953	673	K		hargrave 2017-03-16 15:19:43	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB32-7a	GB32-7		HT	285.3	44.5	1	19	100	0.5	2.4				953	673	K		hargrave 2017-03-16 15:19:43	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB32-7a	GB32-7		HT	76.3	38.3	1	19	-1	0.5	2.4				953	673	K		hargrave 2017-03-16 15:19:43	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB32-8a	GB32-8		HT	287	47.4	1	19	100	0.5	2.4				953	673	K		hargrave 2017-03-16 15:21:15	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB32-8a	GB32-8		HT	213.7	28.2	1	19	-1	0.5	2.4				953	673	K		hargrave 2017-03-16 15:21:15	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB32-8a	GB32-8		HT	287.5	37.9	1	19	0	0.5	2.4				953	673	K		hargrave 2017-03-16 15:21:15	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB4-1a	GB4-1		HT	199.8	34.3	1	19	-1	0.7	1.3				953	673	K		hargrave 2016-11-15 18:52:39	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB4-1a	GB4-1		HT	287.6	38.9	1	19	0	0.7	1.3				953	673	K		hargrave 2016-11-15 18:52:39	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB4-1a	GB4-1		HT	287.1	48.4	1	19	100	0.7	1.3				953	673	K		hargrave 2016-11-15 18:52:39	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB4-2a	GB4-2		HT	122.7	31.6	1	19	-1	1.1	2.2				953	673	K		hargrave 2016-11-15 18:54:15	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB4-2a	GB4-2		HT	285.7	40.1	1	19	0	1.1	2.2				953	673	K		hargrave 2016-11-15 18:54:15	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB4-2a	GB4-2		HT	284.8	49.6	1	19	100	1.1	2.2				953	673	K		hargrave 2016-11-15 18:54:15	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB4-3a	GB4-3		HT	351.9	57.4	1	19	-1	5.1	6.6				953	673	K		hargrave 2016-11-15 18:55:52	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB4-3a	GB4-3		HT	297.5	43.5	1	19	0	5.1	6.6				953	673	K		hargrave 2016-11-15 18:55:52	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB4-3a	GB4-3		HT	298.9	52.9	1	19	100	5.1	6.6				953	673	K		hargrave 2016-11-15 18:55:52	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB4-4a	GB4-4		HT	286.5	44.7	1	19	100	0.8	2.8				953	673	K		hargrave 2016-11-15 18:57:23	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB4-4a	GB4-4		HT	338.7	44.6	1	19	-1	0.8	2.8				953	673	K		hargrave 2016-11-15 18:57:23	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB4-4a	GB4-4		HT	287	35.2	1	19	0	0.8	2.8				953	673	K		hargrave 2016-11-15 18:57:23	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB4-5a	GB4-5		HT	290.8	44	1	19	0	2	2.4				953	673	K		hargrave 2016-11-15 18:58:54	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB4-5a	GB4-5		HT	290.9	53.5	1	19	100	2	2.4				953	673	K		hargrave 2016-11-15 18:58:54	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB4-5a	GB4-5		HT	353.8	56.9	1	19	-1	2	2.4				953	673	K		hargrave 2016-11-15 18:58:54	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB4-6a	GB4-6		HT	41.8	49.9	1	19	-1	2.1	3.6				953	673	K		hargrave 2016-11-15 19:00:28	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB4-6a	GB4-6		HT	285.6	36.2	1	19	0	2.1	3.6				953	673	K		hargrave 2016-11-15 19:00:28	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB4-6a	GB4-6		HT	284.9	45.7	1	19	100	2.1	3.6				953	673	K		hargrave 2016-11-15 19:00:28	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB4-7a	GB4-7		HT	340.8	55.5	1	19	-1	0.8	2.8				953	673	K		hargrave 2016-11-15 19:03:35	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB4-7a	GB4-7		HT	301.1	36.3	1	19	0	0.8	2.8				953	673	K		hargrave 2016-11-15 19:03:35	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB4-7a	GB4-7		HT	302.8	45.6	1	19	100	0.8	2.8				953	673	K		hargrave 2016-11-15 19:03:35	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB4-8a	GB4-8		HT	217.9	17.3	1	19	-1	1.2	4.1				953	673	K		hargrave 2016-11-15 19:05:17	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB4-8a	GB4-8		HT	292	43.1	1	19	0	1.2	4.1				953	673	K		hargrave 2016-11-15 19:05:17	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB4-8a	GB4-8		HT	292.3	52.6	1	19	100	1.2	4.1				953	673	K		hargrave 2016-11-15 19:05:17	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB5-1a	GB5-1		HT	8.6	-55.4	1	19	0	0.4	0.8				953	673	K		hargrave 2016-11-15 19:06:50	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB5-1a	GB5-1		HT	317.5	-74.1	1	19	-1	0.4	0.8				953	673	K		hargrave 2016-11-15 19:06:50	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB5-1a	GB5-1		HT	356.2	-52.4	1	19	100	0.4	0.8				953	673	K		hargrave 2016-11-15 19:06:50	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB5-3a	GB5-3		HT	334.2	-23	1	19	-1	0.3	2				953	673	K		hargrave 2016-11-15 19:08:20	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB5-3a	GB5-3		HT	7.4	-58.9	1	19	0	0.3	2				953	673	K		hargrave 2016-11-15 19:08:20	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB5-3a	GB5-3		HT	353.5	-55.6	1	19	100	0.3	2				953	673	K		hargrave 2016-11-15 19:08:20	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB5-4a	GB5-4		HT	95.7	-64.3	1	19	-1	0.3	1.5				953	673	K		hargrave 2016-11-15 19:09:47	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB5-4a	GB5-4		HT	6.3	-57	1	19	0	0.3	1.5				953	673	K		hargrave 2016-11-15 19:09:47	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB5-4a	GB5-4		HT	353.4	-53.6	1	19	100	0.3	1.5				953	673	K		hargrave 2016-11-15 19:09:47	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB5-5a	GB5-5		HT	354.8	-52.4	1	19	100	0.3	0.8				953	673	K		hargrave 2016-11-15 19:11:12	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB5-5a	GB5-5		HT	65.6	-76.4	1	19	-1	0.3	0.8				953	673	K		hargrave 2016-11-15 19:11:12	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB5-5a	GB5-5		HT	7.2	-55.7	1	19	0	0.3	0.8				953	673	K		hargrave 2016-11-15 19:11:12	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB5-6a	GB5-6		HT	350.7	-58.4	1	19	100	0.5	1.7				953	673	K		hargrave 2016-11-15 19:12:40	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB5-6a	GB5-6		HT	61.3	-59.4	1	19	-1	0.5	1.7				953	673	K		hargrave 2016-11-15 19:12:40	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB5-6a	GB5-6		HT	6.1	-62	1	19	0	0.5	1.7				953	673	K		hargrave 2016-11-15 19:12:40	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB5-7a	GB5-7		HT	16.8	0.8	1	18	-1	0.6	2.6				953	673	K		hargrave 2016-11-15 19:14:09	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB5-7a	GB5-7		HT	0.5	-57	1	18	0	0.6	2.6				953	673	K		hargrave 2016-11-15 19:14:09	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB5-7a	GB5-7		HT	348.3	-52.8	1	18	100	0.6	2.6				953	673	K		hargrave 2016-11-15 19:14:09	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB5-8a	GB5-8		HT	2.1	-57.9	1	19	0	0.5	2.6				953	673	K		hargrave 2016-11-15 19:15:41	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB5-8a	GB5-8		HT	38.5	-34.3	1	19	-1	0.5	2.6				953	673	K		hargrave 2016-11-15 19:15:41	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB5-8a	GB5-8		HT	349.3	-53.8	1	19	100	0.5	2.6				953	673	K		hargrave 2016-11-15 19:15:41	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB6-10a	GB6-10		HT	115	73	1	19	-1	0.5	0.8				953	673	K		hargrave 2016-11-15 19:38:21	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	b		0.001
GB6-10a	GB6-10		HT	277.5	47	1	19	100	0.5	0.8				953	673	K		hargrave 2016-11-15 19:38:21	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	b		0.001
GB6-10a	GB6-10		HT	279.3	37.7	1	19	0	0.5	0.8				953	673	K		hargrave 2016-11-15 19:38:21	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	b		0.001
GB6-1a	GB6-1		HT	121.5	35	1	19	-1	0.3	2.1				953	673	K		hargrave 2016-11-15 19:17:18	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB6-1a	GB6-1		HT	320.7	49.7	1	19	100	0.3	2.1				953	673	K		hargrave 2016-11-15 19:17:18	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		0.001
GB6-1a	GB6-1		HT	316.2	41.3	1	19	0	0.3	2.1				953	673	K		hargrave 2016-11-15 19:17:18	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
GB6-2a	GB6-2		HT	136.4	35	1	19	-1	0.6	3.8				953	673	K		hargrave 2016-11-15 19:21:16	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		0.001
GB6-2a	GB6-2		HT	315	40.6	1	19	0	0.6	3.8				953	673	K		hargrave 2016-11-15 19:21:16	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		0.001
