tab	measurements
citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	location	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	method_codes	number	quality	sample	site	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp	measurement
This study		2.4	119.2	37.5	GB6-9a:LP-DIR-T	hargrave 2016-09-02 15:42:55	Gooseberry	1.6899999999999994e-05	3.3e-07	3.19e-07	5.5e-07	1	273	LT-T-Z:LP-DIR-T	7	g	GB6-9	GB6	pmagpy-3.8.9-2	GB6-9a	u	0	0	0.0	-90.0	623.0	GB6-9a:LP-DIR-T7
This study		1.8	117.6	38.1	GB6-9a:LP-DIR-T	hargrave 2016-09-08 11:35:20	Gooseberry	1.63e-05	1.83e-07	3.47e-07	3.35e-07	1	273	LT-T-Z:LP-DIR-T	8	g	GB6-9	GB6	pmagpy-3.8.9-2	GB6-9a	u	0	0	0.0	-90.0	673.0	GB6-9a:LP-DIR-T8
This study		2.9	117.4	38.0	GB6-9a:LP-DIR-T	hargrave 2016-09-09 09:28:23	Gooseberry	1.6e-05	5.26e-07	5.27e-07	3.2100000000000003e-07	1	273	LT-T-Z:LP-DIR-T	9	g	GB6-9	GB6	pmagpy-3.8.9-2	GB6-9a	u	0	0	0.0	-90.0	698.0	GB6-9a:LP-DIR-T9
This study		1.6	117.2	37.9	GB6-9a:LP-DIR-T	hargrave 2016-09-12 11:43:12	Gooseberry	1.57e-05	1.92e-07	2.82e-07	2.82e-07	1	273	LT-T-Z:LP-DIR-T	10	g	GB6-9	GB6	pmagpy-3.8.9-2	GB6-9a	u	0	0	0.0	-90.0	723.0	GB6-9a:LP-DIR-T10
This study		3.9	117.9	38.2	GB6-9a:LP-DIR-T	hargrave 2016-09-12 22:31:03	Gooseberry	1.5399999999999998e-05	7.48e-07	6.55e-07	3.19e-07	1	273	LT-T-Z:LP-DIR-T	11	g	GB6-9	GB6	pmagpy-3.8.9-2	GB6-9a	u	0	0	0.0	-90.0	748.0	GB6-9a:LP-DIR-T11
This study		1.6	119.6	38.2	GB6-9a:LP-DIR-T	hargrave 2016-09-15 12:21:53	Gooseberry	1.52e-05	1.53e-07	2.3600000000000002e-07	3.09e-07	1	273	LT-T-Z:LP-DIR-T	12	g	GB6-9	GB6	pmagpy-3.8.9-2	GB6-9a	u	0	0	0.0	-90.0	773.0	GB6-9a:LP-DIR-T12
This study		3.3	114.2	38.2	GB6-9a:LP-DIR-T	hargrave 2016-09-19 18:45:05	Gooseberry	1.47e-05	5.51e-07	5.54e-07	3.7100000000000003e-07	1	273	LT-T-Z:LP-DIR-T	13	g	GB6-9	GB6	pmagpy-3.8.9-2	GB6-9a	u	0	0	0.0	-90.0	798.0	GB6-9a:LP-DIR-T13
This study		4.5	117.6	38.1	GB6-9a:LP-DIR-T	hargrave 2016-09-22 17:43:35	Gooseberry	1.42e-05	8.43e-07	6.58e-07	2.81e-07	1	273	LT-T-Z:LP-DIR-T	14	g	GB6-9	GB6	pmagpy-3.8.9-2	GB6-9a	u	0	0	0.0	-90.0	823.0	GB6-9a:LP-DIR-T14
This study		4.9	117.6	38.2	GB6-9a:LP-DIR-T	hargrave 2016-09-29 11:28:38	Gooseberry	1.39e-05	8.88e-07	7.2e-07	3.09e-07	1	273	LT-T-Z:LP-DIR-T	15	g	GB6-9	GB6	pmagpy-3.8.9-2	GB6-9a	u	0	0	0.0	-90.0	833.0	GB6-9a:LP-DIR-T15
This study		4.0	115.9	38.2	GB6-9a:LP-DIR-T	hargrave 2016-10-03 18:18:21	Gooseberry	1.32e-05	7.009999999999999e-07	5.6e-07	2.68e-07	1	273	LT-T-Z:LP-DIR-T	16	g	GB6-9	GB6	pmagpy-3.8.9-2	GB6-9a	u	0	0	0.0	-90.0	843.0	GB6-9a:LP-DIR-T16
This study		4.4	116.5	38.1	GB6-9a:LP-DIR-T	hargrave 2016-10-08 15:23:21	Gooseberry	1.29e-05	7.340000000000002e-07	6.3e-07	2.7800000000000003e-07	1	273	LT-T-Z:LP-DIR-T	17	g	GB6-9	GB6	pmagpy-3.8.9-2	GB6-9a	u	0	0	0.0	-90.0	848.0	GB6-9a:LP-DIR-T17
This study		4.5	116.3	38.0	GB6-9a:LP-DIR-T	hargrave 2016-10-10 17:12:42	Gooseberry	1.29e-05	7.420000000000002e-07	6.709999999999999e-07	2.63e-07	1	273	LT-T-Z:LP-DIR-T	18	b	GB6-9	GB6	pmagpy-3.8.9-2	GB6-9a	u	0	0	0.0	-90.0	848.0	GB6-9a:LP-DIR-T18
This study		2.0	118.4	38.3	GB6-9a:LP-DIR-T	hargrave 2016-10-20 13:06:09	Gooseberry	1.23e-05	2.1100000000000002e-07	2.82e-07	2.61e-07	1	273	LT-T-Z:LP-DIR-T	19	g	GB6-9	GB6	pmagpy-3.8.9-2	GB6-9a	u	0	0	0.0	-90.0	853.0	GB6-9a:LP-DIR-T19
This study		2.8	116.2	38.4	GB6-9a:LP-DIR-T	hargrave 2016-10-25 01:00:36	Gooseberry	1.0800000000000003e-05	2.98e-07	3.64e-07	2.52e-07	1	273	LT-T-Z:LP-DIR-T	20	g	GB6-9	GB6	pmagpy-3.8.9-2	GB6-9a	u	0	0	0.0	-90.0	868.0	GB6-9a:LP-DIR-T20
This study		2.8	115.8	38.5	GB6-9a:LP-DIR-T	hargrave 2016-11-07 11:22:29	Gooseberry	8.59e-06	3e-07	2.53e-07	1.3800000000000002e-07	1	273	LT-T-Z:LP-DIR-T	21	g	GB6-9	GB6	pmagpy-3.8.9-2	GB6-9a	u	0	0	0.0	-90.0	883.0	GB6-9a:LP-DIR-T21
This study		2.1	116.0	39.7	GB6-9a:LP-DIR-T	hargrave 2016-11-08 12:43:44	Gooseberry	2.8e-06	4.9e-08	7.49e-08	5.7999999999999997e-08	1	273	LT-T-Z:LP-DIR-T	22	g	GB6-9	GB6	pmagpy-3.8.9-2	GB6-9a	u	0	0	0.0	-90.0	898.0	GB6-9a:LP-DIR-T22
This study		2.3	115.5	41.2	GB6-9a:LP-DIR-T	hargrave 2016-11-09 11:45:51	Gooseberry	2.32e-06	4.24e-08	6.78e-08	4.9900000000000003e-08	1	273	LT-T-Z:LP-DIR-T	23	g	GB6-9	GB6	pmagpy-3.8.9-2	GB6-9a	u	0	0	0.0	-90.0	913.0	GB6-9a:LP-DIR-T23
This study		2.1	118.7	40.5	GB6-9a:LP-DIR-T	hargrave 2016-11-10 12:30:01	Gooseberry	2.09e-06	3.85e-08	5.29e-08	4.1399999999999994e-08	1	273	LT-T-Z:LP-DIR-T	24	g	GB6-9	GB6	pmagpy-3.8.9-2	GB6-9a	u	0	0	0.0	-90.0	928.0	GB6-9a:LP-DIR-T24
This study		1.6	118.4	40.4	GB6-9a:LP-DIR-T	hargrave 2016-11-11 13:25:09	Gooseberry	1.91e-06	3.0499999999999995e-08	3.09e-08	3.2200000000000004e-08	1	273	LT-T-Z:LP-DIR-T	25	g	GB6-9	GB6	pmagpy-3.8.9-2	GB6-9a	u	0	0	0.0	-90.0	938.0	GB6-9a:LP-DIR-T25
This study		2.5	117.4	40.2	GB6-9a:LP-DIR-T	hargrave 2016-11-14 20:46:17	Gooseberry	1.78e-06	5.3499999999999996e-08	5.0499999999999996e-08	2.74e-08	1	273	LT-T-Z:LP-DIR-T	26	g	GB6-9	GB6	pmagpy-3.8.9-2	GB6-9a	u	0	0	0.0	-90.0	948.0	GB6-9a:LP-DIR-T26
This study		2.6	118.1	40.4	GB6-9a:LP-DIR-T	hargrave 2016-11-15 19:35:55	Gooseberry	1.2e-06	4.8e-08	1.33e-08	2.52e-08	1	273	LT-T-Z:LP-DIR-T	27	g	GB6-9	GB6	pmagpy-3.8.9-2	GB6-9a	u	0	0	0.0	-90.0	953.0	GB6-9a:LP-DIR-T27
This study		2.6	8.2	43.6	GB7-10a:LP-DIR-T	hargrave 2016-08-17 18:07:47	Gooseberry	1.02e-06	3.42e-08	2.4e-08	2.27e-08	1	273	LT-NO:LP-DIR-T	1	g	GB7-10	GB7	pmagpy-3.8.9-2	GB7-10a	u	0	0	0.0	-90.0	273.0	GB7-10a:LP-DIR-T1
This study		2.4	7.1	43.7	GB7-10a:LP-DIR-T	hargrave 2016-08-17 20:58:37	Gooseberry	1.02e-06	3.2e-08	1.62e-08	2.4700000000000003e-08	1	273	LT-NO:LP-DIR-T	2	g	GB7-10	GB7	pmagpy-3.8.9-2	GB7-10a	u	0	0	0.0	-90.0	273.0	GB7-10a:LP-DIR-T2
This study		2.6	7.1	43.5	GB7-10a:LP-DIR-T	hargrave 2016-08-19 19:47:14	Gooseberry	9.93e-07	2.9100000000000002e-08	1.95e-08	2.85e-08	1	273	LT-LT-Z:LP-DIR-T	3	g	GB7-10	GB7	pmagpy-3.8.9-2	GB7-10a	u	0	0	0.0	-90.0	77.0	GB7-10a:LP-DIR-T3
This study		2.8	10.5	43.5	GB7-10a:LP-DIR-T	hargrave 2016-08-26 15:09:31	Gooseberry	9.91e-07	2.76e-08	2.8999999999999998e-08	2.8199999999999998e-08	1	273	LT-T-Z:LP-DIR-T	4	g	GB7-10	GB7	pmagpy-3.8.9-2	GB7-10a	u	0	0	0.0	-90.0	373.0	GB7-10a:LP-DIR-T4
This study		1.9	8.6	43.2	GB7-10a:LP-DIR-T	hargrave 2016-08-31 19:12:43	Gooseberry	9.87e-07	1.54e-08	2.23e-08	2.0299999999999996e-08	1	273	LT-T-Z:LP-DIR-T	5	g	GB7-10	GB7	pmagpy-3.8.9-2	GB7-10a	u	0	0	0.0	-90.0	473.0	GB7-10a:LP-DIR-T5
This study		1.9	9.4	43.1	GB7-10a:LP-DIR-T	hargrave 2016-09-01 16:40:05	Gooseberry	9.53e-07	1.94e-08	1.26e-08	2.2000000000000002e-08	1	273	LT-T-Z:LP-DIR-T	6	g	GB7-10	GB7	pmagpy-3.8.9-2	GB7-10a	u	0	0	0.0	-90.0	573.0	GB7-10a:LP-DIR-T6
This study		1.9	10.8	43.1	GB7-10a:LP-DIR-T	hargrave 2016-09-02 16:03:26	Gooseberry	9.23e-07	1.79e-08	1.28e-08	2.16e-08	1	273	LT-T-Z:LP-DIR-T	7	g	GB7-10	GB7	pmagpy-3.8.9-2	GB7-10a	u	0	0	0.0	-90.0	623.0	GB7-10a:LP-DIR-T7
This study		2.6	12.4	42.9	GB7-10a:LP-DIR-T	hargrave 2016-09-08 11:55:13	Gooseberry	8.909999999999998e-07	2.28e-08	2.96e-08	1.51e-08	1	273	LT-T-Z:LP-DIR-T	8	g	GB7-10	GB7	pmagpy-3.8.9-2	GB7-10a	u	0	0	0.0	-90.0	673.0	GB7-10a:LP-DIR-T8
This study		2.2	16.7	43.3	GB7-10a:LP-DIR-T	hargrave 2016-09-09 09:46:02	Gooseberry	8.85e-07	2.5e-08	1.55e-08	1.85e-08	1	273	LT-T-Z:LP-DIR-T	9	g	GB7-10	GB7	pmagpy-3.8.9-2	GB7-10a	u	0	0	0.0	-90.0	698.0	GB7-10a:LP-DIR-T9
This study		2.2	11.2	42.7	GB7-10a:LP-DIR-T	hargrave 2016-09-12 12:02:51	Gooseberry	8.67e-07	1.74e-08	2.69e-08	1.16e-08	1	273	LT-T-Z:LP-DIR-T	10	g	GB7-10	GB7	pmagpy-3.8.9-2	GB7-10a	u	0	0	0.0	-90.0	723.0	GB7-10a:LP-DIR-T10
This study		6.4	6.7	43.2	GB7-10a:LP-DIR-T	hargrave 2016-09-12 22:50:21	Gooseberry	8.620000000000002e-07	1.3899999999999999e-08	9.48e-08	1.1100000000000002e-08	1	273	LT-T-Z:LP-DIR-T	11	g	GB7-10	GB7	pmagpy-3.8.9-2	GB7-10a	u	0	0	0.0	-90.0	748.0	GB7-10a:LP-DIR-T11
This study		1.5	11.4	42.7	GB7-10a:LP-DIR-T	hargrave 2016-09-15 12:37:59	Gooseberry	8.57e-07	1.6799999999999998e-08	1.1000000000000001e-08	1.26e-08	1	273	LT-T-Z:LP-DIR-T	12	g	GB7-10	GB7	pmagpy-3.8.9-2	GB7-10a	u	0	0	0.0	-90.0	773.0	GB7-10a:LP-DIR-T12
This study		1.6	8.8	43.1	GB7-10a:LP-DIR-T	hargrave 2016-09-19 19:08:42	Gooseberry	8.39e-07	1.28e-08	1.85e-08	1.06e-08	1	273	LT-T-Z:LP-DIR-T	13	g	GB7-10	GB7	pmagpy-3.8.9-2	GB7-10a	u	0	0	0.0	-90.0	798.0	GB7-10a:LP-DIR-T13
This study		3.2	7.7	43.3	GB7-10a:LP-DIR-T	hargrave 2016-09-22 18:05:44	Gooseberry	7.790000000000002e-07	1.78e-08	3.79e-08	1.1000000000000001e-08	1	273	LT-T-Z:LP-DIR-T	14	g	GB7-10	GB7	pmagpy-3.8.9-2	GB7-10a	u	0	0	0.0	-90.0	823.0	GB7-10a:LP-DIR-T14
This study		2.0	2.7	43.4	GB7-10a:LP-DIR-T	hargrave 2016-09-29 11:49:55	Gooseberry	7.420000000000002e-07	1.49e-08	1.92e-08	1.08e-08	1	273	LT-T-Z:LP-DIR-T	15	g	GB7-10	GB7	pmagpy-3.8.9-2	GB7-10a	u	0	0	0.0	-90.0	833.0	GB7-10a:LP-DIR-T15
This study		1.9	10.5	43.5	GB7-10a:LP-DIR-T	hargrave 2016-10-03 18:38:41	Gooseberry	7.38e-07	1.2e-08	2.09e-08	8.97e-09	1	273	LT-T-Z:LP-DIR-T	16	g	GB7-10	GB7	pmagpy-3.8.9-2	GB7-10a	u	0	0	0.0	-90.0	843.0	GB7-10a:LP-DIR-T16
This study		1.6	10.5	43.3	GB7-10a:LP-DIR-T	hargrave 2016-10-08 15:54:24	Gooseberry	7.23e-07	1.32e-08	1.35e-08	8.52e-09	1	273	LT-T-Z:LP-DIR-T	17	g	GB7-10	GB7	pmagpy-3.8.9-2	GB7-10a	u	0	0	0.0	-90.0	848.0	GB7-10a:LP-DIR-T17
This study		6.4	2.3	43.5	GB7-10a:LP-DIR-T	hargrave 2016-10-10 17:32:10	Gooseberry	7.2e-07	1.49e-08	7.91e-08	8.83e-09	1	273	LT-T-Z:LP-DIR-T	18	g	GB7-10	GB7	pmagpy-3.8.9-2	GB7-10a	u	0	0	0.0	-90.0	848.0	GB7-10a:LP-DIR-T18
This study		1.6	9.8	43.5	GB7-10a:LP-DIR-T	hargrave 2016-10-20 13:28:48	Gooseberry	7.159999999999998e-07	1.2099999999999999e-08	1.4299999999999999e-08	9e-09	1	273	LT-T-Z:LP-DIR-T	19	g	GB7-10	GB7	pmagpy-3.8.9-2	GB7-10a	u	0	0	0.0	-90.0	853.0	GB7-10a:LP-DIR-T19
This study		3.2	10.7	43.7	GB7-10a:LP-DIR-T	hargrave 2016-10-25 01:24:26	Gooseberry	6.93e-07	1.1499999999999999e-08	3.71e-08	7.809999999999998e-09	1	273	LT-T-Z:LP-DIR-T	20	g	GB7-10	GB7	pmagpy-3.8.9-2	GB7-10a	u	0	0	0.0	-90.0	868.0	GB7-10a:LP-DIR-T20
This study		4.1	4.9	44.0	GB7-10a:LP-DIR-T	hargrave 2016-11-07 11:43:36	Gooseberry	6.66e-07	1.56e-08	4.4000000000000004e-08	9.24e-09	1	273	LT-T-Z:LP-DIR-T	21	g	GB7-10	GB7	pmagpy-3.8.9-2	GB7-10a	u	0	0	0.0	-90.0	883.0	GB7-10a:LP-DIR-T21
This study		1.7	7.7	43.7	GB7-10a:LP-DIR-T	hargrave 2016-11-08 13:04:07	Gooseberry	6.079999999999999e-07	9.340000000000001e-09	1.58e-08	6.01e-09	1	273	LT-T-Z:LP-DIR-T	22	g	GB7-10	GB7	pmagpy-3.8.9-2	GB7-10a	u	0	0	0.0	-90.0	898.0	GB7-10a:LP-DIR-T22
This study		3.8	3.6	44.0	GB7-10a:LP-DIR-T	hargrave 2016-11-09 12:06:48	Gooseberry	5.5e-07	7.640000000000001e-09	3.59e-08	5.579999999999999e-09	1	273	LT-T-Z:LP-DIR-T	23	g	GB7-10	GB7	pmagpy-3.8.9-2	GB7-10a	u	0	0	0.0	-90.0	913.0	GB7-10a:LP-DIR-T23
This study		2.0	1.9	44.0	GB7-10a:LP-DIR-T	hargrave 2016-11-10 12:52:17	Gooseberry	4.05e-07	6.609999999999999e-09	1.1899999999999999e-08	5.02e-09	1	273	LT-T-Z:LP-DIR-T	24	g	GB7-10	GB7	pmagpy-3.8.9-2	GB7-10a	u	0	0	0.0	-90.0	928.0	GB7-10a:LP-DIR-T24
This study		4.8	11.9	44.5	GB7-10a:LP-DIR-T	hargrave 2016-11-11 13:46:25	Gooseberry	2.82e-07	4.92e-09	2.2999999999999998e-08	3.08e-09	1	273	LT-T-Z:LP-DIR-T	25	g	GB7-10	GB7	pmagpy-3.8.9-2	GB7-10a	u	0	0	0.0	-90.0	938.0	GB7-10a:LP-DIR-T25
This study		5.4	14.4	43.5	GB7-10a:LP-DIR-T	hargrave 2016-11-14 21:06:37	Gooseberry	1.62e-07	3.59e-09	1.47e-08	1.65e-09	1	273	LT-T-Z:LP-DIR-T	26	g	GB7-10	GB7	pmagpy-3.8.9-2	GB7-10a	u	0	0	0.0	-90.0	948.0	GB7-10a:LP-DIR-T26
This study		5.4	32.6	45.0	GB7-10a:LP-DIR-T	hargrave 2016-11-15 19:56:14	Gooseberry	1.59e-07	7.0700000000000014e-09	1.33e-08	1.99e-09	1	273	LT-T-Z:LP-DIR-T	27	g	GB7-10	GB7	pmagpy-3.8.9-2	GB7-10a	u	0	0	0.0	-90.0	953.0	GB7-10a:LP-DIR-T27
This study		4.2	118.6	-8.6	GB7-1a:LP-DIR-T	hargrave 2016-08-17 17:51:49	Gooseberry	1.52e-06	8.3e-08	3.8100000000000004e-08	6.46e-08	1	273	LT-NO:LP-DIR-T	1	g	GB7-1	GB7	pmagpy-3.8.9-2	GB7-1a	u	0	0	0.0	-90.0	273.0	GB7-1a:LP-DIR-T1
This study		4.5	118.3	-8.6	GB7-1a:LP-DIR-T	hargrave 2016-08-17 20:40:55	Gooseberry	1.52e-06	9.039999999999999e-08	4.18e-08	6.440000000000001e-08	1	273	LT-NO:LP-DIR-T	2	g	GB7-1	GB7	pmagpy-3.8.9-2	GB7-1a	u	0	0	0.0	-90.0	273.0	GB7-1a:LP-DIR-T2
This study		5.3	117.3	-8.6	GB7-1a:LP-DIR-T	hargrave 2016-08-19 19:29:40	Gooseberry	1.51e-06	1.13e-07	5.0499999999999996e-08	6.45e-08	1	273	LT-LT-Z:LP-DIR-T	3	g	GB7-1	GB7	pmagpy-3.8.9-2	GB7-1a	u	0	0	0.0	-90.0	77.0	GB7-1a:LP-DIR-T3
This study		3.0	123.3	-8.9	GB7-1a:LP-DIR-T	hargrave 2016-08-26 14:53:32	Gooseberry	1.51e-06	4.0199999999999996e-08	2.09e-08	6.51e-08	1	273	LT-T-Z:LP-DIR-T	4	g	GB7-1	GB7	pmagpy-3.8.9-2	GB7-1a	u	0	0	0.0	-90.0	373.0	GB7-1a:LP-DIR-T4
This study		2.8	122.2	-9.1	GB7-1a:LP-DIR-T	hargrave 2016-08-31 18:54:07	Gooseberry	1.5e-06	2.7799999999999997e-08	9.379999999999999e-09	6.65e-08	1	273	LT-T-Z:LP-DIR-T	5	g	GB7-1	GB7	pmagpy-3.8.9-2	GB7-1a	u	0	0	0.0	-90.0	473.0	GB7-1a:LP-DIR-T5
This study		3.6	121.0	-9.3	GB7-1a:LP-DIR-T	hargrave 2016-09-01 16:23:56	Gooseberry	1.46e-06	5.98e-08	2.56e-08	6.62e-08	1	273	LT-T-Z:LP-DIR-T	6	g	GB7-1	GB7	pmagpy-3.8.9-2	GB7-1a	u	0	0	0.0	-90.0	573.0	GB7-1a:LP-DIR-T6
This study		3.2	119.2	-9.4	GB7-1a:LP-DIR-T	hargrave 2016-09-02 15:46:24	Gooseberry	1.42e-06	4.58e-08	1.6100000000000002e-08	6.37e-08	1	273	LT-T-Z:LP-DIR-T	7	g	GB7-1	GB7	pmagpy-3.8.9-2	GB7-1a	u	0	0	0.0	-90.0	623.0	GB7-1a:LP-DIR-T7
This study		1.6	121.0	-9.1	GB7-1a:LP-DIR-T	hargrave 2016-09-08 11:38:59	Gooseberry	1.38e-06	1.54e-08	7.75e-09	3.5699999999999995e-08	1	273	LT-T-Z:LP-DIR-T	8	g	GB7-1	GB7	pmagpy-3.8.9-2	GB7-1a	u	0	0	0.0	-90.0	673.0	GB7-1a:LP-DIR-T8
This study		1.8	118.2	-9.2	GB7-1a:LP-DIR-T	hargrave 2016-09-09 09:32:39	Gooseberry	1.37e-06	1.6100000000000002e-08	9.690000000000001e-09	3.82e-08	1	273	LT-T-Z:LP-DIR-T	9	g	GB7-1	GB7	pmagpy-3.8.9-2	GB7-1a	u	0	0	0.0	-90.0	698.0	GB7-1a:LP-DIR-T9
This study		3.8	122.1	-9.4	GB7-1a:LP-DIR-T	hargrave 2016-09-12 11:46:45	Gooseberry	1.34e-06	7.16e-08	4.4699999999999997e-08	3.2e-08	1	273	LT-T-Z:LP-DIR-T	10	g	GB7-1	GB7	pmagpy-3.8.9-2	GB7-1a	u	0	0	0.0	-90.0	723.0	GB7-1a:LP-DIR-T10
This study		2.6	120.9	-8.7	GB7-1a:LP-DIR-T	hargrave 2016-09-12 22:34:37	Gooseberry	1.22e-06	3.48e-08	2.7e-08	3.61e-08	1	273	LT-T-Z:LP-DIR-T	11	g	GB7-1	GB7	pmagpy-3.8.9-2	GB7-1a	u	0	0	0.0	-90.0	748.0	GB7-1a:LP-DIR-T11
This study		1.4	124.1	-8.3	GB7-1a:LP-DIR-T	hargrave 2016-09-15 12:24:45	Gooseberry	1.15e-06	9.01e-09	7.2400000000000015e-09	2.6e-08	1	273	LT-T-Z:LP-DIR-T	12	g	GB7-1	GB7	pmagpy-3.8.9-2	GB7-1a	u	0	0	0.0	-90.0	773.0	GB7-1a:LP-DIR-T12
This study		4.0	121.5	-7.7	GB7-1a:LP-DIR-T	hargrave 2016-09-19 18:49:31	Gooseberry	1.04e-06	5.81e-08	3.12e-08	3.1e-08	1	273	LT-T-Z:LP-DIR-T	13	g	GB7-1	GB7	pmagpy-3.8.9-2	GB7-1a	u	0	0	0.0	-90.0	798.0	GB7-1a:LP-DIR-T13
This study		3.8	124.1	-7.0	GB7-1a:LP-DIR-T	hargrave 2016-09-22 17:47:12	Gooseberry	9.1e-07	4.69e-08	2.8e-08	2.56e-08	1	273	LT-T-Z:LP-DIR-T	14	g	GB7-1	GB7	pmagpy-3.8.9-2	GB7-1a	u	0	0	0.0	-90.0	823.0	GB7-1a:LP-DIR-T14
This study		2.2	121.1	-6.8	GB7-1a:LP-DIR-T	hargrave 2016-09-29 11:32:12	Gooseberry	9.06e-07	1.91e-08	1.09e-08	2.69e-08	1	273	LT-T-Z:LP-DIR-T	15	g	GB7-1	GB7	pmagpy-3.8.9-2	GB7-1a	u	0	0	0.0	-90.0	833.0	GB7-1a:LP-DIR-T15
This study		2.6	123.3	-6.4	GB7-1a:LP-DIR-T	hargrave 2016-10-03 18:21:48	Gooseberry	8.520000000000002e-07	2.66e-08	1.5e-08	2.52e-08	1	273	LT-T-Z:LP-DIR-T	16	g	GB7-1	GB7	pmagpy-3.8.9-2	GB7-1a	u	0	0	0.0	-90.0	843.0	GB7-1a:LP-DIR-T16
This study		2.7	127.3	-6.0	GB7-1a:LP-DIR-T	hargrave 2016-10-08 15:26:55	Gooseberry	7.88e-07	2.5099999999999996e-08	1.89e-08	1.94e-08	1	273	LT-T-Z:LP-DIR-T	17	g	GB7-1	GB7	pmagpy-3.8.9-2	GB7-1a	u	0	0	0.0	-90.0	848.0	GB7-1a:LP-DIR-T17
This study		6.6	123.4	-6.4	GB7-1a:LP-DIR-T	hargrave 2016-10-10 17:16:42	Gooseberry	7.85e-07	7.33e-08	4.7800000000000005e-08	2.4e-08	1	273	LT-T-Z:LP-DIR-T	18	b	GB7-1	GB7	pmagpy-3.8.9-2	GB7-1a	u	0	0	0.0	-90.0	848.0	GB7-1a:LP-DIR-T18
This study		4.5	123.1	-5.8	GB7-1a:LP-DIR-T	hargrave 2016-10-20 13:09:44	Gooseberry	7.259999999999998e-07	4.63e-08	2.71e-08	2.0699999999999997e-08	1	273	LT-T-Z:LP-DIR-T	19	g	GB7-1	GB7	pmagpy-3.8.9-2	GB7-1a	u	0	0	0.0	-90.0	853.0	GB7-1a:LP-DIR-T19
This study		2.2	123.5	-5.4	GB7-1a:LP-DIR-T	hargrave 2016-10-25 01:06:38	Gooseberry	6.37e-07	1.2099999999999999e-08	6.11e-09	2.0499999999999998e-08	1	273	LT-T-Z:LP-DIR-T	20	g	GB7-1	GB7	pmagpy-3.8.9-2	GB7-1a	u	0	0	0.0	-90.0	868.0	GB7-1a:LP-DIR-T20
This study		2.4	124.4	-4.8	GB7-1a:LP-DIR-T	hargrave 2016-11-07 11:26:46	Gooseberry	5.93e-07	1.62e-08	1.02e-08	1.59e-08	1	273	LT-T-Z:LP-DIR-T	21	g	GB7-1	GB7	pmagpy-3.8.9-2	GB7-1a	u	0	0	0.0	-90.0	883.0	GB7-1a:LP-DIR-T21
This study		4.0	124.7	-3.0	GB7-1a:LP-DIR-T	hargrave 2016-11-08 12:47:13	Gooseberry	4.1200000000000004e-07	2.19e-08	1.4e-08	1.28e-08	1	273	LT-T-Z:LP-DIR-T	22	g	GB7-1	GB7	pmagpy-3.8.9-2	GB7-1a	u	0	0	0.0	-90.0	898.0	GB7-1a:LP-DIR-T22
This study		2.8	123.8	-0.1	GB7-1a:LP-DIR-T	hargrave 2016-11-09 11:49:26	Gooseberry	2.7800000000000003e-07	8.14e-09	5.2600000000000004e-09	9.470000000000001e-09	1	273	LT-T-Z:LP-DIR-T	23	g	GB7-1	GB7	pmagpy-3.8.9-2	GB7-1a	u	0	0	0.0	-90.0	913.0	GB7-1a:LP-DIR-T23
This study		2.4	124.6	1.7	GB7-1a:LP-DIR-T	hargrave 2016-11-10 12:34:31	Gooseberry	2.21e-07	4.4e-09	3.87e-09	7.23e-09	1	273	LT-T-Z:LP-DIR-T	24	g	GB7-1	GB7	pmagpy-3.8.9-2	GB7-1a	u	0	0	0.0	-90.0	928.0	GB7-1a:LP-DIR-T24
This study		2.2	132.9	3.1	GB7-1a:LP-DIR-T	hargrave 2016-11-11 13:29:27	Gooseberry	1.13e-07	2.21e-09	2.36e-09	3.04e-09	1	273	LT-T-Z:LP-DIR-T	25	g	GB7-1	GB7	pmagpy-3.8.9-2	GB7-1a	u	0	0	0.0	-90.0	938.0	GB7-1a:LP-DIR-T25
This study		3.6	133.9	6.7	GB7-1a:LP-DIR-T	hargrave 2016-11-14 20:50:35	Gooseberry	3.5699999999999995e-08	1.1699999999999999e-09	1.25e-09	1.51e-09	1	273	LT-T-Z:LP-DIR-T	26	g	GB7-1	GB7	pmagpy-3.8.9-2	GB7-1a	u	0	0	0.0	-90.0	948.0	GB7-1a:LP-DIR-T26
This study		4.1	131.4	7.5	GB7-1a:LP-DIR-T	hargrave 2016-11-15 19:40:13	Gooseberry	3.79e-08	1.8100000000000002e-09	1.3e-09	1.6399999999999995e-09	1	273	LT-T-Z:LP-DIR-T	27	g	GB7-1	GB7	pmagpy-3.8.9-2	GB7-1a	u	0	0	0.0	-90.0	953.0	GB7-1a:LP-DIR-T27
This study		4.3	201.7	-7.0	GB7-2a:LP-DIR-T	hargrave 2016-08-17 17:54:48	Gooseberry	2.11e-06	4.42e-08	1.31e-07	7.41e-08	1	273	LT-NO:LP-DIR-T	1	g	GB7-2	GB7	pmagpy-3.8.9-2	GB7-2a	u	0	0	0.0	-90.0	273.0	GB7-2a:LP-DIR-T1
