tab	specimens
analysts	citations	dir_alpha95	dir_comp	dir_dang	dir_dec	dir_inc	dir_mad_free	dir_n_comps	dir_n_measurements	dir_tilt_correction	experiments	instrument_codes	int_corr	location	meas_step_max	meas_step_min	meas_step_unit	method_codes	result_quality	sample	site	software_packages	specimen	weight
	This study		HT	0.8	286.5	44.7	2.8	1	19	100	GB4-4a:LP-DIR-T	hargrave 2016-11-15 18:57:23	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB4-4	GB4	pmagpy-3.8.9-2: demag_gui.v.3.0	GB4-4a	0.001
	This study		HT	2.0	353.8	56.9	2.4	1	19	-1	GB4-5a:LP-DIR-T	hargrave 2016-11-15 18:58:54	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB4-5	GB4	pmagpy-3.8.9-2: demag_gui.v.3.0	GB4-5a	0.001
	This study		HT	2.0	290.8	44.0	2.4	1	19	0	GB4-5a:LP-DIR-T	hargrave 2016-11-15 18:58:54	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB4-5	GB4	pmagpy-3.8.9-2: demag_gui.v.3.0	GB4-5a	0.001
	This study		HT	2.0	290.9	53.5	2.4	1	19	100	GB4-5a:LP-DIR-T	hargrave 2016-11-15 18:58:54	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB4-5	GB4	pmagpy-3.8.9-2: demag_gui.v.3.0	GB4-5a	0.001
	This study		HT	2.1	41.8	49.9	3.6	1	19	-1	GB4-6a:LP-DIR-T	hargrave 2016-11-15 19:00:28	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB4-6	GB4	pmagpy-3.8.9-2: demag_gui.v.3.0	GB4-6a	0.001
	This study		HT	2.1	285.6	36.2	3.6	1	19	0	GB4-6a:LP-DIR-T	hargrave 2016-11-15 19:00:28	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB4-6	GB4	pmagpy-3.8.9-2: demag_gui.v.3.0	GB4-6a	0.001
	This study		HT	2.1	284.9	45.7	3.6	1	19	100	GB4-6a:LP-DIR-T	hargrave 2016-11-15 19:00:28	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB4-6	GB4	pmagpy-3.8.9-2: demag_gui.v.3.0	GB4-6a	0.001
	This study		HT	0.8	340.8	55.5	2.8	1	19	-1	GB4-7a:LP-DIR-T	hargrave 2016-11-15 19:03:35	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB4-7	GB4	pmagpy-3.8.9-2: demag_gui.v.3.0	GB4-7a	0.001
	This study		HT	0.8	301.1	36.3	2.8	1	19	0	GB4-7a:LP-DIR-T	hargrave 2016-11-15 19:03:35	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB4-7	GB4	pmagpy-3.8.9-2: demag_gui.v.3.0	GB4-7a	0.001
	This study		HT	0.8	302.8	45.6	2.8	1	19	100	GB4-7a:LP-DIR-T	hargrave 2016-11-15 19:03:35	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB4-7	GB4	pmagpy-3.8.9-2: demag_gui.v.3.0	GB4-7a	0.001
	This study		HT	1.2	217.9	17.3	4.1	1	19	-1	GB4-8a:LP-DIR-T	hargrave 2016-11-15 19:05:17	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB4-8	GB4	pmagpy-3.8.9-2: demag_gui.v.3.0	GB4-8a	0.001
	This study		HT	1.2	292.0	43.1	4.1	1	19	0	GB4-8a:LP-DIR-T	hargrave 2016-11-15 19:05:17	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB4-8	GB4	pmagpy-3.8.9-2: demag_gui.v.3.0	GB4-8a	0.001
	This study		HT	1.2	292.3	52.6	4.1	1	19	100	GB4-8a:LP-DIR-T	hargrave 2016-11-15 19:05:17	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB4-8	GB4	pmagpy-3.8.9-2: demag_gui.v.3.0	GB4-8a	0.001
	This study		HT	0.4	317.5	-74.1	0.8	1	19	-1	GB5-1a:LP-DIR-T	hargrave 2016-11-15 19:06:50	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB5-1	GB5	pmagpy-3.8.9-2: demag_gui.v.3.0	GB5-1a	0.001
	This study		HT	0.4	8.6	-55.4	0.8	1	19	0	GB5-1a:LP-DIR-T	hargrave 2016-11-15 19:06:50	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB5-1	GB5	pmagpy-3.8.9-2: demag_gui.v.3.0	GB5-1a	0.001
	This study		HT	0.4	356.2	-52.4	0.8	1	19	100	GB5-1a:LP-DIR-T	hargrave 2016-11-15 19:06:50	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB5-1	GB5	pmagpy-3.8.9-2: demag_gui.v.3.0	GB5-1a	0.001
	This study		HT	0.3	334.2	-23.0	2.0	1	19	-1	GB5-3a:LP-DIR-T	hargrave 2016-11-15 19:08:20	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB5-3	GB5	pmagpy-3.8.9-2: demag_gui.v.3.0	GB5-3a	0.001
	This study		HT	0.3	7.4	-58.9	2.0	1	19	0	GB5-3a:LP-DIR-T	hargrave 2016-11-15 19:08:20	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB5-3	GB5	pmagpy-3.8.9-2: demag_gui.v.3.0	GB5-3a	0.001
	This study		HT	0.3	353.5	-55.6	2.0	1	19	100	GB5-3a:LP-DIR-T	hargrave 2016-11-15 19:08:20	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB5-3	GB5	pmagpy-3.8.9-2: demag_gui.v.3.0	GB5-3a	0.001
	This study		HT	0.3	95.7	-64.3	1.5	1	19	-1	GB5-4a:LP-DIR-T	hargrave 2016-11-15 19:09:47	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB5-4	GB5	pmagpy-3.8.9-2: demag_gui.v.3.0	GB5-4a	0.001
	This study		HT	0.3	6.3	-57.0	1.5	1	19	0	GB5-4a:LP-DIR-T	hargrave 2016-11-15 19:09:47	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB5-4	GB5	pmagpy-3.8.9-2: demag_gui.v.3.0	GB5-4a	0.001
	This study		HT	0.3	353.4	-53.6	1.5	1	19	100	GB5-4a:LP-DIR-T	hargrave 2016-11-15 19:09:47	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB5-4	GB5	pmagpy-3.8.9-2: demag_gui.v.3.0	GB5-4a	0.001
	This study		HT	0.3	65.6	-76.4	0.8	1	19	-1	GB5-5a:LP-DIR-T	hargrave 2016-11-15 19:11:12	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB5-5	GB5	pmagpy-3.8.9-2: demag_gui.v.3.0	GB5-5a	0.001
	This study		HT	0.3	7.2	-55.7	0.8	1	19	0	GB5-5a:LP-DIR-T	hargrave 2016-11-15 19:11:12	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB5-5	GB5	pmagpy-3.8.9-2: demag_gui.v.3.0	GB5-5a	0.001
	This study		HT	0.3	354.8	-52.4	0.8	1	19	100	GB5-5a:LP-DIR-T	hargrave 2016-11-15 19:11:12	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB5-5	GB5	pmagpy-3.8.9-2: demag_gui.v.3.0	GB5-5a	0.001
	This study		HT	0.5	61.3	-59.4	1.7	1	19	-1	GB5-6a:LP-DIR-T	hargrave 2016-11-15 19:12:40	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB5-6	GB5	pmagpy-3.8.9-2: demag_gui.v.3.0	GB5-6a	0.001
	This study		HT	0.5	6.1	-62.0	1.7	1	19	0	GB5-6a:LP-DIR-T	hargrave 2016-11-15 19:12:40	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB5-6	GB5	pmagpy-3.8.9-2: demag_gui.v.3.0	GB5-6a	0.001
	This study		HT	0.5	350.7	-58.4	1.7	1	19	100	GB5-6a:LP-DIR-T	hargrave 2016-11-15 19:12:40	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB5-6	GB5	pmagpy-3.8.9-2: demag_gui.v.3.0	GB5-6a	0.001
	This study		HT	0.5	16.7	0.8	2.8	1	19	-1	GB5-7a:LP-DIR-T	hargrave 2016-11-15 19:14:09	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB5-7	GB5	pmagpy-3.8.9-2: demag_gui.v.3.0	GB5-7a	0.001
	This study		HT	0.5	0.4	-57.0	2.8	1	19	0	GB5-7a:LP-DIR-T	hargrave 2016-11-15 19:14:09	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB5-7	GB5	pmagpy-3.8.9-2: demag_gui.v.3.0	GB5-7a	0.001
	This study		HT	0.5	348.3	-52.8	2.8	1	19	100	GB5-7a:LP-DIR-T	hargrave 2016-11-15 19:14:09	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB5-7	GB5	pmagpy-3.8.9-2: demag_gui.v.3.0	GB5-7a	0.001
	This study		HT	0.5	38.5	-34.3	2.6	1	19	-1	GB5-8a:LP-DIR-T	hargrave 2016-11-15 19:15:41	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB5-8	GB5	pmagpy-3.8.9-2: demag_gui.v.3.0	GB5-8a	0.001
	This study		HT	0.5	2.1	-57.9	2.6	1	19	0	GB5-8a:LP-DIR-T	hargrave 2016-11-15 19:15:41	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB5-8	GB5	pmagpy-3.8.9-2: demag_gui.v.3.0	GB5-8a	0.001
	This study		HT	0.5	349.3	-53.8	2.6	1	19	100	GB5-8a:LP-DIR-T	hargrave 2016-11-15 19:15:41	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB5-8	GB5	pmagpy-3.8.9-2: demag_gui.v.3.0	GB5-8a	0.001
	This study		HT	0.5	115.0	73.0	0.8	1	19	-1	GB6-10a:LP-DIR-T	hargrave 2016-11-15 19:38:21	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	b	GB6-10	GB6	pmagpy-3.8.9-2: demag_gui.v.3.0	GB6-10a	0.001
	This study		HT	0.5	279.3	37.7	0.8	1	19	0	GB6-10a:LP-DIR-T	hargrave 2016-11-15 19:38:21	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	b	GB6-10	GB6	pmagpy-3.8.9-2: demag_gui.v.3.0	GB6-10a	0.001
	This study		HT	0.5	277.5	47.0	0.8	1	19	100	GB6-10a:LP-DIR-T	hargrave 2016-11-15 19:38:21	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	b	GB6-10	GB6	pmagpy-3.8.9-2: demag_gui.v.3.0	GB6-10a	0.001
	This study		HT	0.3	121.5	35.0	2.1	1	19	-1	GB6-1a:LP-DIR-T	hargrave 2016-11-15 19:17:18	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB6-1	GB6	pmagpy-3.8.9-2: demag_gui.v.3.0	GB6-1a	0.001
	This study		HT	0.3	316.2	41.3	2.1	1	19	0	GB6-1a:LP-DIR-T	hargrave 2016-11-15 19:17:18	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB6-1	GB6	pmagpy-3.8.9-2: demag_gui.v.3.0	GB6-1a	0.001
	This study		HT	0.3	320.7	49.7	2.1	1	19	100	GB6-1a:LP-DIR-T	hargrave 2016-11-15 19:17:18	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB6-1	GB6	pmagpy-3.8.9-2: demag_gui.v.3.0	GB6-1a	0.001
	This study		HT	0.6	136.4	35.0	3.8	1	19	-1	GB6-2a:LP-DIR-T	hargrave 2016-11-15 19:21:16	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB6-2	GB6	pmagpy-3.8.9-2: demag_gui.v.3.0	GB6-2a	0.001
	This study		HT	0.6	315.0	40.6	3.8	1	19	0	GB6-2a:LP-DIR-T	hargrave 2016-11-15 19:21:16	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB6-2	GB6	pmagpy-3.8.9-2: demag_gui.v.3.0	GB6-2a	0.001
	This study		HT	0.6	319.2	49.1	3.8	1	19	100	GB6-2a:LP-DIR-T	hargrave 2016-11-15 19:21:16	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB6-2	GB6	pmagpy-3.8.9-2: demag_gui.v.3.0	GB6-2a	0.001
	This study		HT	0.3	208.1	0.6	2.1	1	19	-1	GB6-3a:LP-DIR-T	hargrave 2016-11-15 19:23:50	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB6-3	GB6	pmagpy-3.8.9-2: demag_gui.v.3.0	GB6-3a	0.001
	This study		HT	0.3	314.0	42.3	2.1	1	19	0	GB6-3a:LP-DIR-T	hargrave 2016-11-15 19:23:50	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB6-3	GB6	pmagpy-3.8.9-2: demag_gui.v.3.0	GB6-3a	0.001
	This study		HT	0.3	318.3	50.9	2.1	1	19	100	GB6-3a:LP-DIR-T	hargrave 2016-11-15 19:23:50	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB6-3	GB6	pmagpy-3.8.9-2: demag_gui.v.3.0	GB6-3a	0.001
	This study		HT	0.3	56.1	44.2	1.9	1	19	-1	GB6-4a:LP-DIR-T	hargrave 2016-11-15 19:25:24	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB6-4	GB6	pmagpy-3.8.9-2: demag_gui.v.3.0	GB6-4a	0.001
	This study		HT	0.3	311.7	38.8	1.9	1	19	0	GB6-4a:LP-DIR-T	hargrave 2016-11-15 19:25:24	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB6-4	GB6	pmagpy-3.8.9-2: demag_gui.v.3.0	GB6-4a	0.001
	This study		HT	0.3	315.1	47.5	1.9	1	19	100	GB6-4a:LP-DIR-T	hargrave 2016-11-15 19:25:24	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB6-4	GB6	pmagpy-3.8.9-2: demag_gui.v.3.0	GB6-4a	0.001
	This study		HT	0.3	236.1	27.3	3.3	1	19	-1	GB6-5a:LP-DIR-T	hargrave 2016-11-15 19:26:54	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB6-5	GB6	pmagpy-3.8.9-2: demag_gui.v.3.0	GB6-5a	0.001
	This study		HT	0.3	314.9	37.1	3.3	1	19	0	GB6-5a:LP-DIR-T	hargrave 2016-11-15 19:26:54	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB6-5	GB6	pmagpy-3.8.9-2: demag_gui.v.3.0	GB6-5a	0.001
	This study		HT	0.3	318.6	45.6	3.3	1	19	100	GB6-5a:LP-DIR-T	hargrave 2016-11-15 19:26:54	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB6-5	GB6	pmagpy-3.8.9-2: demag_gui.v.3.0	GB6-5a	0.001
	This study		HT	1.3	118.1	67.1	1.2	1	19	-1	GB6-6a:LP-DIR-T	hargrave 2016-11-15 19:28:21	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB6-6	GB6	pmagpy-3.8.9-2: demag_gui.v.3.0	GB6-6a	0.001
	This study		HT	1.3	310.2	33.7	1.2	1	19	0	GB6-6a:LP-DIR-T	hargrave 2016-11-15 19:28:21	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB6-6	GB6	pmagpy-3.8.9-2: demag_gui.v.3.0	GB6-6a	0.001
	This study		HT	1.3	312.8	42.6	1.2	1	19	100	GB6-6a:LP-DIR-T	hargrave 2016-11-15 19:28:21	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB6-6	GB6	pmagpy-3.8.9-2: demag_gui.v.3.0	GB6-6a	0.001
	This study		HT	0.6	50.8	49.0	1.7	1	19	-1	GB6-7a:LP-DIR-T	hargrave 2016-11-15 19:32:56	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB6-7	GB6	pmagpy-3.8.9-2: demag_gui.v.3.0	GB6-7a	0.001
	This study		HT	0.6	306.6	36.9	1.7	1	19	0	GB6-7a:LP-DIR-T	hargrave 2016-11-15 19:32:56	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB6-7	GB6	pmagpy-3.8.9-2: demag_gui.v.3.0	GB6-7a	0.001
	This study		HT	0.6	309.1	46.0	1.7	1	19	100	GB6-7a:LP-DIR-T	hargrave 2016-11-15 19:32:56	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB6-7	GB6	pmagpy-3.8.9-2: demag_gui.v.3.0	GB6-7a	0.001
	This study		HT	0.8	70.6	50.1	2.3	1	19	-1	GB6-8a:LP-DIR-T	hargrave 2016-11-15 19:34:23	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB6-8	GB6	pmagpy-3.8.9-2: demag_gui.v.3.0	GB6-8a	0.001
	This study		HT	0.8	309.9	41.0	2.3	1	19	0	GB6-8a:LP-DIR-T	hargrave 2016-11-15 19:34:23	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB6-8	GB6	pmagpy-3.8.9-2: demag_gui.v.3.0	GB6-8a	0.001
	This study		HT	0.8	313.4	49.9	2.3	1	19	100	GB6-8a:LP-DIR-T	hargrave 2016-11-15 19:34:23	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB6-8	GB6	pmagpy-3.8.9-2: demag_gui.v.3.0	GB6-8a	0.001
	This study		HT	0.6	117.4	37.8	2.1	1	19	-1	GB6-9a:LP-DIR-T	hargrave 2016-11-15 19:35:55	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB6-9	GB6	pmagpy-3.8.9-2: demag_gui.v.3.0	GB6-9a	0.001
	This study		HT	0.6	318.9	42.4	2.1	1	19	0	GB6-9a:LP-DIR-T	hargrave 2016-11-15 19:35:55	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB6-9	GB6	pmagpy-3.8.9-2: demag_gui.v.3.0	GB6-9a	0.001
	This study		HT	0.6	324.0	50.6	2.1	1	19	100	GB6-9a:LP-DIR-T	hargrave 2016-11-15 19:35:55	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB6-9	GB6	pmagpy-3.8.9-2: demag_gui.v.3.0	GB6-9a	0.001
	This study		HT	1.1	9.6	42.5	9.0	1	20	-1	GB7-10a:LP-DIR-T	hargrave 2016-11-15 19:56:14	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB7-10	GB7	pmagpy-3.8.9-2: demag_gui.v.3.0	GB7-10a	0.001
	This study		HT	1.1	306.3	29.6	9.0	1	20	0	GB7-10a:LP-DIR-T	hargrave 2016-11-15 19:56:14	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB7-10	GB7	pmagpy-3.8.9-2: demag_gui.v.3.0	GB7-10a	0.001
	This study		HT	1.1	308.2	38.7	9.0	1	20	100	GB7-10a:LP-DIR-T	hargrave 2016-11-15 19:56:14	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB7-10	GB7	pmagpy-3.8.9-2: demag_gui.v.3.0	GB7-10a	0.001
	This study		HT	3.7	120.4	-10.1	4.3	1	19	-1	GB7-1a:LP-DIR-T	hargrave 2016-11-15 19:40:13	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB7-1	GB7	pmagpy-3.8.9-2: demag_gui.v.3.0	GB7-1a	0.001
	This study		HT	3.7	301.1	21.0	4.3	1	19	0	GB7-1a:LP-DIR-T	hargrave 2016-11-15 19:40:13	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB7-1	GB7	pmagpy-3.8.9-2: demag_gui.v.3.0	GB7-1a	0.001
	This study		HT	3.7	302.0	30.3	4.3	1	19	100	GB7-1a:LP-DIR-T	hargrave 2016-11-15 19:40:13	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB7-1	GB7	pmagpy-3.8.9-2: demag_gui.v.3.0	GB7-1a	0.001
	This study		HT	3.9	204.5	-10.8	3.7	1	19	-1	GB7-2a:LP-DIR-T	hargrave 2016-11-15 19:44:11	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB7-2	GB7	pmagpy-3.8.9-2: demag_gui.v.3.0	GB7-2a	0.001
	This study		HT	3.9	301.5	15.7	3.7	1	19	0	GB7-2a:LP-DIR-T	hargrave 2016-11-15 19:44:11	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB7-2	GB7	pmagpy-3.8.9-2: demag_gui.v.3.0	GB7-2a	0.001
	This study		HT	3.9	302.2	25.0	3.7	1	19	100	GB7-2a:LP-DIR-T	hargrave 2016-11-15 19:44:11	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB7-2	GB7	pmagpy-3.8.9-2: demag_gui.v.3.0	GB7-2a	0.001
	This study		HT	1.4	174.5	-1.9	4.0	1	19	-1	GB7-3a:LP-DIR-T	hargrave 2016-11-15 19:45:45	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB7-3	GB7	pmagpy-3.8.9-2: demag_gui.v.3.0	GB7-3a	0.001
	This study		HT	1.4	293.9	29.9	4.0	1	19	0	GB7-3a:LP-DIR-T	hargrave 2016-11-15 19:45:45	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB7-3	GB7	pmagpy-3.8.9-2: demag_gui.v.3.0	GB7-3a	0.001
	This study		HT	1.4	294.3	39.4	4.0	1	19	100	GB7-3a:LP-DIR-T	hargrave 2016-11-15 19:45:45	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB7-3	GB7	pmagpy-3.8.9-2: demag_gui.v.3.0	GB7-3a	0.001
	This study		HT	0.8	278.8	36.8	3.1	1	19	-1	GB7-4a:LP-DIR-T	hargrave 2016-11-15 19:47:14	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB7-4	GB7	pmagpy-3.8.9-2: demag_gui.v.3.0	GB7-4a	0.001
	This study		HT	0.8	294.8	32.1	3.1	1	19	0	GB7-4a:LP-DIR-T	hargrave 2016-11-15 19:47:14	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB7-4	GB7	pmagpy-3.8.9-2: demag_gui.v.3.0	GB7-4a	0.001
	This study		HT	0.8	295.3	41.5	3.1	1	19	100	GB7-4a:LP-DIR-T	hargrave 2016-11-15 19:47:14	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB7-4	GB7	pmagpy-3.8.9-2: demag_gui.v.3.0	GB7-4a	0.001
	This study		HT	0.2	131.3	18.5	1.8	1	19	-1	GB7-5a:LP-DIR-T	hargrave 2016-11-15 19:48:41	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB7-5	GB7	pmagpy-3.8.9-2: demag_gui.v.3.0	GB7-5a	0.001
	This study		HT	0.2	295.4	36.4	1.8	1	19	0	GB7-5a:LP-DIR-T	hargrave 2016-11-15 19:48:41	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB7-5	GB7	pmagpy-3.8.9-2: demag_gui.v.3.0	GB7-5a	0.001
	This study		HT	0.2	296.1	45.9	1.8	1	19	100	GB7-5a:LP-DIR-T	hargrave 2016-11-15 19:48:41	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB7-5	GB7	pmagpy-3.8.9-2: demag_gui.v.3.0	GB7-5a	0.001
	This study		HT	1.2	71.0	34.2	4.0	1	19	-1	GB7-6a:LP-DIR-T	hargrave 2016-11-15 19:50:07	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB7-6	GB7	pmagpy-3.8.9-2: demag_gui.v.3.0	GB7-6a	0.001
	This study		HT	1.2	294.8	30.0	4.0	1	19	0	GB7-6a:LP-DIR-T	hargrave 2016-11-15 19:50:07	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB7-6	GB7	pmagpy-3.8.9-2: demag_gui.v.3.0	GB7-6a	0.001
	This study		HT	1.2	295.3	39.5	4.0	1	19	100	GB7-6a:LP-DIR-T	hargrave 2016-11-15 19:50:07	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB7-6	GB7	pmagpy-3.8.9-2: demag_gui.v.3.0	GB7-6a	0.001
	This study		HT	1.6	128.3	-42.7	8.3	1	19	-1	GB7-7a:LP-DIR-T	hargrave 2016-11-15 19:51:35	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	b	GB7-7	GB7	pmagpy-3.8.9-2: demag_gui.v.3.0	GB7-7a	0.001
	This study		HT	1.6	52.9	-34.7	8.3	1	19	0	GB7-7a:LP-DIR-T	hargrave 2016-11-15 19:51:35	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	b	GB7-7	GB7	pmagpy-3.8.9-2: demag_gui.v.3.0	GB7-7a	0.001
	This study		HT	1.6	46.6	-39.3	8.3	1	19	100	GB7-7a:LP-DIR-T	hargrave 2016-11-15 19:51:35	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	b	GB7-7	GB7	pmagpy-3.8.9-2: demag_gui.v.3.0	GB7-7a	0.001
	This study		HT	1.8	33.0	37.8	4.7	1	20	-1	GB7-8a:LP-DIR-T	hargrave 2016-11-15 19:53:04	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB7-8	GB7	pmagpy-3.8.9-2: demag_gui.v.3.0	GB7-8a	0.001
	This study		HT	1.8	294.4	28.4	4.7	1	20	0	GB7-8a:LP-DIR-T	hargrave 2016-11-15 19:53:04	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB7-8	GB7	pmagpy-3.8.9-2: demag_gui.v.3.0	GB7-8a	0.001
