tab delimited	contribution
id	version	timestamp	contributor	magic_version	doi
11883	PRIVATE	2017-03-02T18:50:20.537Z	@lfairchild	3.0	10.1130/l580.1
>>>>>>>>>>
tab delimited	locations
location	location_type	citations	lat_s	lat_n	lon_w	lon_e
Michipicoten Island	Region	This study	47.7022	47.7244	274.3519	274.044128
Two Island River	Outcrop	This study	47.524091	47.53669	269.07756	269.06
>>>>>>>>>>
tab delimited	sites
site	location	samples	specimens	result_type	result_quality	method_codes	citations	geologic_classes	geologic_types	lithologies	lat	lon	height	age	age_sigma	age_low	age_high	age_unit	dir_tilt_correction	dir_dec	dir_inc	dir_alpha95	dir_r	dir_k	dir_n_samples	dir_n_specimens	dir_n_specimens_lines	dir_n_specimens_planes	dir_comp_name	dir_polarity	vgp_lat	vgp_lon	vgp_dp	vgp_dm	description	criteria	software_packages	analysts
This study		2.6	152.9	22.2	SLB19.3a:LP-DIR-T	4.01e-08	9.83e-10	1.64e-09	2.16e-10	1	273	LT-T-Z:LP-DIR-T	22	g	pmagpy-3.2.1	SLB19.3a	u	0	0	938
This study		1.9	152.9	22.2	SLB19.3a:LP-DIR-T	2.18e-08	4.45e-10	6.69e-10	6.05e-11	1	273	LT-T-Z:LP-DIR-T	23	g	pmagpy-3.2.1	SLB19.3a	u	0	0	948
This study		2.7	155.9	21.2	SLB19.3a:LP-DIR-T	1.49e-08	4.07e-10	3.81e-10	4.82e-10	1	273	LT-T-Z:LP-DIR-T	24	g	pmagpy-3.2.1	SLB19.3a	u	0	0	953
This study		3.3	157.2	0.9	SLB19.4a:LP-DIR-T	1.48e-06	3.08e-08	7.73e-08	1.39e-08	1	273	LT-NO:LP-DIR-T	1	g	pmagpy-3.2.1	SLB19.4a	u	0	0	273
This study		0.6	155.2	0.7	SLB19.4a:LP-DIR-T	1.47e-06	6.77e-09	1.32e-08	5.84e-09	1	273	LT-LT-Z:LP-DIR-T	2	g	pmagpy-3.2.1	SLB19.4a	u	0	0	77
This study		4.0	155.9	0.4	SLB19.4a:LP-DIR-T	1.46e-06	4.12e-08	9.23e-08	1.16e-08	1	273	LT-T-Z:LP-DIR-T	3	g	pmagpy-3.2.1	SLB19.4a	u	0	0	373
This study		1.5	154.5	0.4	SLB19.4a:LP-DIR-T	1.44e-06	1.62e-08	3.25e-08	7.59e-09	1	273	LT-T-Z:LP-DIR-T	4	g	pmagpy-3.2.1	SLB19.4a	u	0	0	473
This study		2.8	154.7	0.5	SLB19.4a:LP-DIR-T	1.35e-06	2.72e-08	6.01e-08	9.48e-09	1	273	LT-T-Z:LP-DIR-T	5	g	pmagpy-3.2.1	SLB19.4a	u	0	0	573
This study		0.5	156.2	0.6	SLB19.4a:LP-DIR-T	1.2e-06	4.66e-09	6.97e-09	6.97e-09	1	273	LT-T-Z:LP-DIR-T	6	g	pmagpy-3.2.1	SLB19.4a	u	0	0	673
This study		0.9	156.7	0.4	SLB19.4a:LP-DIR-T	1.07e-06	7.13e-09	1.3e-08	6.32e-09	1	273	LT-T-Z:LP-DIR-T	7	b	pmagpy-3.2.1	SLB19.4a	u	0	0	723
This study		0.6	156.4	0.4	SLB19.4a:LP-DIR-T	1.07e-06	4.95e-09	9.41e-09	5.65e-09	1	273	LT-T-Z:LP-DIR-T	8	g	pmagpy-3.2.1	SLB19.4a	u	0	0	723
This study		0.6	154.8	0.6	SLB19.4a:LP-DIR-T	9.8e-07	4.53e-09	6.48e-09	7.5e-09	1	273	LT-T-Z:LP-DIR-T	9	g	pmagpy-3.2.1	SLB19.4a	u	0	0	748
This study		1.4	154.5	0.3	SLB19.4a:LP-DIR-T	8.64e-07	1.02e-08	1.75e-08	5.2e-09	1	273	LT-T-Z:LP-DIR-T	10	g	pmagpy-3.2.1	SLB19.4a	u	0	0	773
This study		1.5	155.0	0.4	SLB19.4a:LP-DIR-T	6.97e-07	7.26e-09	1.48e-08	7.62e-09	1	273	LT-T-Z:LP-DIR-T	11	g	pmagpy-3.2.1	SLB19.4a	u	0	0	798
This study		0.9	155.9	0.3	SLB19.4a:LP-DIR-T	5.42e-07	2.58e-09	5.7e-09	5.46e-09	1	273	LT-T-Z:LP-DIR-T	12	g	pmagpy-3.2.1	SLB19.4a	u	0	0	823
This study		0.7	153.1	0.3	SLB19.4a:LP-DIR-T	4.77e-07	3.49e-09	4.54e-09	4.77e-09	1	273	LT-T-Z:LP-DIR-T	13	g	pmagpy-3.2.1	SLB19.4a	u	0	0	833
This study		0.5	155.8	0.2	SLB19.4a:LP-DIR-T	4.3e-07	1.4e-09	2.36e-09	2.67e-09	1	273	LT-T-Z:LP-DIR-T	14	g	pmagpy-3.2.1	SLB19.4a	u	0	0	843
This study		1.9	156.5	0.2	SLB19.4a:LP-DIR-T	4.04e-07	5.37e-09	1.17e-08	3.5e-09	1	273	LT-T-Z:LP-DIR-T	15	g	pmagpy-3.2.1	SLB19.4a	u	0	0	848
This study		1.9	156.2	0.2	SLB19.4a:LP-DIR-T	3.71e-07	4.86e-09	1.09e-08	2.03e-09	1	273	LT-T-Z:LP-DIR-T	16	g	pmagpy-3.2.1	SLB19.4a	u	0	0	853
This study		1.8	157.6	0.0	SLB19.4a:LP-DIR-T	3.03e-07	3.53e-09	8.73e-09	2.24e-09	1	273	LT-T-Z:LP-DIR-T	17	g	pmagpy-3.2.1	SLB19.4a	u	0	0	868
This study		0.7	155.4	0.0	SLB19.4a:LP-DIR-T	2.1e-07	8.29e-10	1.53e-09	1.9e-09	1	273	LT-T-Z:LP-DIR-T	18	g	pmagpy-3.2.1	SLB19.4a	u	0	0	883
This study		1.6	157.7	-0.2	SLB19.4a:LP-DIR-T	1.25e-07	1.27e-09	3.24e-09	7.86e-10	1	273	LT-T-Z:LP-DIR-T	19	g	pmagpy-3.2.1	SLB19.4a	u	0	0	898
This study		1.1	157.9	-0.2	SLB19.4a:LP-DIR-T	8.21e-08	7.75e-10	1.27e-09	5.21e-10	1	273	LT-T-Z:LP-DIR-T	20	g	pmagpy-3.2.1	SLB19.4a	u	0	0	913
This study		0.6	156.1	-0.3	SLB19.4a:LP-DIR-T	5.87e-08	4.04e-10	4.64e-10	4.09e-10	1	273	LT-T-Z:LP-DIR-T	21	g	pmagpy-3.2.1	SLB19.4a	u	0	0	928
This study		1.0	157.2	-0.3	SLB19.4a:LP-DIR-T	4.62e-08	5.27e-10	7.14e-10	4.49e-10	1	273	LT-T-Z:LP-DIR-T	22	g	pmagpy-3.2.1	SLB19.4a	u	0	0	938
This study		1.3	157.0	0.5	SLB19.4a:LP-DIR-T	2.5e-08	3.74e-10	4.56e-10	1.96e-10	1	273	LT-T-Z:LP-DIR-T	23	g	pmagpy-3.2.1	SLB19.4a	u	0	0	948
This study		2.3	157.1	0.1	SLB19.4a:LP-DIR-T	1.93e-08	3.5e-10	5.68e-10	5e-10	1	273	LT-T-Z:LP-DIR-T	24	g	pmagpy-3.2.1	SLB19.4a	u	0	0	953
This study		1.6	184.9	-18.3	SLB19.5a:LP-DIR-T	1.6e-06	5.1e-09	4.47e-08	6.58e-09	1	273	LT-NO:LP-DIR-T	1	g	pmagpy-3.2.1	SLB19.5a	u	0	0	273
This study		2.7	182.1	-18.9	SLB19.5a:LP-DIR-T	1.59e-06	5.54e-09	7.39e-08	1.3e-08	1	273	LT-LT-Z:LP-DIR-T	2	g	pmagpy-3.2.1	SLB19.5a	u	0	0	77
This study		2.7	182.7	-18.4	SLB19.5a:LP-DIR-T	1.59e-06	5.28e-09	7.47e-08	4.64e-09	1	273	LT-T-Z:LP-DIR-T	3	g	pmagpy-3.2.1	SLB19.5a	u	0	0	373
This study		3.4	184.0	-18.5	SLB19.5a:LP-DIR-T	1.55e-06	7.5e-09	9.17e-08	6.54e-09	1	273	LT-T-Z:LP-DIR-T	4	g	pmagpy-3.2.1	SLB19.5a	u	0	0	473
This study		1.4	181.1	-18.5	SLB19.5a:LP-DIR-T	1.45e-06	4.52e-09	3.42e-08	3.17e-09	1	273	LT-T-Z:LP-DIR-T	5	g	pmagpy-3.2.1	SLB19.5a	u	0	0	573
This study		5.5	183.7	-18.4	SLB19.5a:LP-DIR-T	1.26e-06	5.73e-09	1.22e-07	2.69e-09	1	273	LT-T-Z:LP-DIR-T	6	g	pmagpy-3.2.1	SLB19.5a	u	0	0	673
This study		0.4	185.7	-18.7	SLB19.5a:LP-DIR-T	1.13e-06	4.18e-09	6.17e-09	4.07e-09	1	273	LT-T-Z:LP-DIR-T	7	b	pmagpy-3.2.1	SLB19.5a	u	0	0	723
This study		0.4	185.5	-18.8	SLB19.5a:LP-DIR-T	1.13e-06	4.41e-09	6.11e-09	4.99e-09	1	273	LT-T-Z:LP-DIR-T	8	g	pmagpy-3.2.1	SLB19.5a	u	0	0	723
This study		3.7	182.7	-18.4	SLB19.5a:LP-DIR-T	1.03e-06	3.07e-09	6.67e-08	2.64e-09	1	273	LT-T-Z:LP-DIR-T	9	g	pmagpy-3.2.1	SLB19.5a	u	0	0	748
This study		3.3	182.1	-18.5	SLB19.5a:LP-DIR-T	9.06e-07	3.18e-09	5.25e-08	1.98e-09	1	273	LT-T-Z:LP-DIR-T	10	g	pmagpy-3.2.1	SLB19.5a	u	0	0	773
This study		4.0	182.2	-18.7	SLB19.5a:LP-DIR-T	7.22e-07	2.27e-09	5.07e-08	1.57e-09	1	273	LT-T-Z:LP-DIR-T	11	g	pmagpy-3.2.1	SLB19.5a	u	0	0	798
This study		1.4	185.6	-18.7	SLB19.5a:LP-DIR-T	5.72e-07	1.92e-09	1.42e-08	2.38e-09	1	273	LT-T-Z:LP-DIR-T	12	g	pmagpy-3.2.1	SLB19.5a	u	0	0	823
This study		2.9	185.0	-18.7	SLB19.5a:LP-DIR-T	5.06e-07	4.53e-09	2.57e-08	1.42e-09	1	273	LT-T-Z:LP-DIR-T	13	g	pmagpy-3.2.1	SLB19.5a	u	0	0	833
This study		3.5	184.1	-18.9	SLB19.5a:LP-DIR-T	4.55e-07	2.09e-09	2.76e-08	1.1e-09	1	273	LT-T-Z:LP-DIR-T	14	g	pmagpy-3.2.1	SLB19.5a	u	0	0	843
This study		4.4	182.2	-18.6	SLB19.5a:LP-DIR-T	4.27e-07	1.5e-09	3.29e-08	1.16e-09	1	273	LT-T-Z:LP-DIR-T	15	g	pmagpy-3.2.1	SLB19.5a	u	0	0	848
This study		1.3	185.7	-19.5	SLB19.5a:LP-DIR-T	3.91e-07	2.07e-09	7.74e-09	3.7e-09	1	273	LT-T-Z:LP-DIR-T	16	g	pmagpy-3.2.1	SLB19.5a	u	0	0	853
This study		0.6	184.7	-18.7	SLB19.5a:LP-DIR-T	3.16e-07	1.13e-09	2.86e-09	1.41e-09	1	273	LT-T-Z:LP-DIR-T	17	g	pmagpy-3.2.1	SLB19.5a	u	0	0	868
This study		1.1	184.4	-19.0	SLB19.5a:LP-DIR-T	2.21e-07	1.07e-09	4.22e-09	6.87e-10	1	273	LT-T-Z:LP-DIR-T	18	g	pmagpy-3.2.1	SLB19.5a	u	0	0	883
This study		0.8	186.8	-19.1	SLB19.5a:LP-DIR-T	1.43e-07	6.2e-10	2.04e-09	5.39e-10	1	273	LT-T-Z:LP-DIR-T	19	g	pmagpy-3.2.1	SLB19.5a	u	0	0	898
This study		0.6	183.0	-18.9	SLB19.5a:LP-DIR-T	1.05e-07	3.5e-10	1.07e-09	3.3e-10	1	273	LT-T-Z:LP-DIR-T	20	g	pmagpy-3.2.1	SLB19.5a	u	0	0	913
This study		1.8	187.0	-18.3	SLB19.5a:LP-DIR-T	7.62e-08	3.83e-10	2.4e-09	3.96e-10	1	273	LT-T-Z:LP-DIR-T	21	g	pmagpy-3.2.1	SLB19.5a	u	0	0	928
This study		4.9	189.8	-18.3	SLB19.5a:LP-DIR-T	6.04e-08	8.94e-10	5.12e-09	3.7e-10	1	273	LT-T-Z:LP-DIR-T	22	g	pmagpy-3.2.1	SLB19.5a	u	0	0	938
This study		1.0	185.4	-17.9	SLB19.5a:LP-DIR-T	3.46e-08	2.51e-10	6.05e-10	1.38e-10	1	273	LT-T-Z:LP-DIR-T	23	g	pmagpy-3.2.1	SLB19.5a	u	0	0	948
This study		4.3	185.5	-16.4	SLB19.5a:LP-DIR-T	2.64e-08	5.22e-10	1.83e-09	5.84e-10	1	273	LT-T-Z:LP-DIR-T	24	g	pmagpy-3.2.1	SLB19.5a	u	0	0	953
This study		2.4	156.3	-18.2	SLB19.6a:LP-DIR-T	1.36e-06	2.61e-08	4.92e-08	1.12e-08	1	273	LT-NO:LP-DIR-T	1	g	pmagpy-3.2.1	SLB19.6a	u	0	0	273
This study		0.4	157.2	-18.0	SLB19.6a:LP-DIR-T	1.35e-06	7.06e-09	7.43e-09	4.69e-09	1	273	LT-LT-Z:LP-DIR-T	2	g	pmagpy-3.2.1	SLB19.6a	u	0	0	77
This study		4.4	153.6	-18.4	SLB19.6a:LP-DIR-T	1.35e-06	4.6e-08	9.32e-08	2.22e-09	1	273	LT-T-Z:LP-DIR-T	3	g	pmagpy-3.2.1	SLB19.6a	u	0	0	373
This study		2.4	155.0	-18.6	SLB19.6a:LP-DIR-T	1.33e-06	2.25e-08	4.99e-08	4.73e-09	1	273	LT-T-Z:LP-DIR-T	4	g	pmagpy-3.2.1	SLB19.6a	u	0	0	473
This study		2.3	154.7	-18.5	SLB19.6a:LP-DIR-T	1.26e-06	1.71e-08	4.7e-08	3.05e-09	1	273	LT-T-Z:LP-DIR-T	5	g	pmagpy-3.2.1	SLB19.6a	u	0	0	573
This study		0.8	157.1	-18.7	SLB19.6a:LP-DIR-T	1.09e-06	6.71e-09	1.39e-08	3.39e-09	1	273	LT-T-Z:LP-DIR-T	6	g	pmagpy-3.2.1	SLB19.6a	u	0	0	673
This study		2.1	158.5	-18.5	SLB19.6a:LP-DIR-T	9.78e-07	1.15e-08	3.39e-08	3.37e-09	1	273	LT-T-Z:LP-DIR-T	7	b	pmagpy-3.2.1	SLB19.6a	u	0	0	723
This study		1.7	159.0	-18.5	SLB19.6a:LP-DIR-T	9.78e-07	9.27e-09	2.74e-08	3.74e-09	1	273	LT-T-Z:LP-DIR-T	8	g	pmagpy-3.2.1	SLB19.6a	u	0	0	723
This study		3.0	155.2	-18.7	SLB19.6a:LP-DIR-T	8.89e-07	2.05e-08	4.12e-08	1.77e-09	1	273	LT-T-Z:LP-DIR-T	9	g	pmagpy-3.2.1	SLB19.6a	u	0	0	748
This study		0.5	156.5	-18.7	SLB19.6a:LP-DIR-T	7.54e-07	4.08e-09	5.31e-09	1.67e-09	1	273	LT-T-Z:LP-DIR-T	10	g	pmagpy-3.2.1	SLB19.6a	u	0	0	773
This study		0.4	159.5	-18.9	SLB19.6a:LP-DIR-T	5.55e-07	2.5e-09	3.17e-09	1.38e-09	1	273	LT-T-Z:LP-DIR-T	11	g	pmagpy-3.2.1	SLB19.6a	u	0	0	798
This study		1.5	159.5	-18.9	SLB19.6a:LP-DIR-T	4.22e-07	5.2e-09	1.02e-08	1.26e-09	1	273	LT-T-Z:LP-DIR-T	12	g	pmagpy-3.2.1	SLB19.6a	u	0	0	823
This study		0.5	158.3	-19.0	SLB19.6a:LP-DIR-T	3.71e-07	3.01e-09	2.05e-09	1.61e-09	1	273	LT-T-Z:LP-DIR-T	13	g	pmagpy-3.2.1	SLB19.6a	u	0	0	833
This study		0.3	157.6	-19.1	SLB19.6a:LP-DIR-T	3.3e-07	1.53e-09	1.54e-09	8.39e-10	1	273	LT-T-Z:LP-DIR-T	14	g	pmagpy-3.2.1	SLB19.6a	u	0	0	843
This study		2.0	159.1	-19.0	SLB19.6a:LP-DIR-T	3.05e-07	3.85e-09	1e-08	8.61e-10	1	273	LT-T-Z:LP-DIR-T	15	g	pmagpy-3.2.1	SLB19.6a	u	0	0	848
This study		0.5	155.2	-18.9	SLB19.6a:LP-DIR-T	2.76e-07	1.65e-09	1.8e-09	1.27e-09	1	273	LT-T-Z:LP-DIR-T	16	g	pmagpy-3.2.1	SLB19.6a	u	0	0	853
This study		1.8	154.5	-19.1	SLB19.6a:LP-DIR-T	2.22e-07	3.51e-09	6.26e-09	6.05e-10	1	273	LT-T-Z:LP-DIR-T	17	g	pmagpy-3.2.1	SLB19.6a	u	0	0	868
This study		0.6	154.9	-19.2	SLB19.6a:LP-DIR-T	1.65e-07	1.07e-09	1.46e-09	4.95e-10	1	273	LT-T-Z:LP-DIR-T	18	g	pmagpy-3.2.1	SLB19.6a	u	0	0	883
This study		1.8	156.4	-19.4	SLB19.6a:LP-DIR-T	1.16e-07	1.6e-09	3.38e-09	2.9e-10	1	273	LT-T-Z:LP-DIR-T	19	g	pmagpy-3.2.1	SLB19.6a	u	0	0	898
This study		1.9	154.3	-19.3	SLB19.6a:LP-DIR-T	8.87e-08	1.51e-09	2.55e-09	2.41e-10	1	273	LT-T-Z:LP-DIR-T	20	g	pmagpy-3.2.1	SLB19.6a	u	0	0	913
This study		0.7	159.6	-19.2	SLB19.6a:LP-DIR-T	6.11e-08	3.76e-10	6.73e-10	1.76e-10	1	273	LT-T-Z:LP-DIR-T	21	g	pmagpy-3.2.1	SLB19.6a	u	0	0	928
This study		0.9	155.4	-18.1	SLB19.6a:LP-DIR-T	4.56e-08	3.9e-10	6.27e-10	1.96e-10	1	273	LT-T-Z:LP-DIR-T	22	g	pmagpy-3.2.1	SLB19.6a	u	0	0	938
This study		3.7	158.5	-18.5	SLB19.6a:LP-DIR-T	2.41e-08	9.16e-10	1.36e-09	7.22e-11	1	273	LT-T-Z:LP-DIR-T	23	g	pmagpy-3.2.1	SLB19.6a	u	0	0	948
This study		2.2	155.0	-18.1	SLB19.6a:LP-DIR-T	1.41e-08	2.47e-10	3.32e-10	4.13e-10	1	273	LT-T-Z:LP-DIR-T	24	g	pmagpy-3.2.1	SLB19.6a	u	0	0	953
This study		0.9	333.4	56.4	SLB19.7a:LP-DIR-T	1.7e-06	1.51e-08	2.25e-08	3.49e-09	1	273	LT-NO:LP-DIR-T	1	g	pmagpy-3.2.1	SLB19.7a	u	0	0	273
This study		0.7	332.3	56.3	SLB19.7a:LP-DIR-T	1.69e-06	1.81e-08	1.21e-08	8.25e-09	1	273	LT-LT-Z:LP-DIR-T	2	g	pmagpy-3.2.1	SLB19.7a	u	0	0	77
This study		0.9	332.4	56.4	SLB19.7a:LP-DIR-T	1.68e-06	2.26e-08	1.43e-08	8.98e-09	1	273	LT-T-Z:LP-DIR-T	3	g	pmagpy-3.2.1	SLB19.7a	u	0	0	373
This study		1.0	332.8	56.5	SLB19.7a:LP-DIR-T	1.67e-06	2.55e-08	1.44e-08	1.22e-08	1	273	LT-T-Z:LP-DIR-T	4	g	pmagpy-3.2.1	SLB19.7a	u	0	0	473
This study		1.0	333.3	56.4	SLB19.7a:LP-DIR-T	1.59e-06	2.69e-08	1.29e-08	8.66e-09	1	273	LT-T-Z:LP-DIR-T	5	g	pmagpy-3.2.1	SLB19.7a	u	0	0	573
This study		1.2	334.4	56.5	SLB19.7a:LP-DIR-T	1.46e-06	2.22e-08	2.01e-08	1.3e-08	1	273	LT-T-Z:LP-DIR-T	6	g	pmagpy-3.2.1	SLB19.7a	u	0	0	673
This study		1.1	334.1	56.8	SLB19.7a:LP-DIR-T	1.37e-06	2.19e-08	1.02e-08	1.03e-08	1	273	LT-T-Z:LP-DIR-T	7	b	pmagpy-3.2.1	SLB19.7a	u	0	0	723
This study		1.1	334.0	56.7	SLB19.7a:LP-DIR-T	1.37e-06	2.25e-08	1.07e-08	1.06e-08	1	273	LT-T-Z:LP-DIR-T	8	g	pmagpy-3.2.1	SLB19.7a	u	0	0	723
This study		1.6	331.0	56.4	SLB19.7a:LP-DIR-T	1.26e-06	2.66e-08	2.25e-08	8.82e-09	1	273	LT-T-Z:LP-DIR-T	9	g	pmagpy-3.2.1	SLB19.7a	u	0	0	748
This study		1.0	332.4	56.4	SLB19.7a:LP-DIR-T	1.12e-06	1.89e-08	9.49e-09	5.28e-09	1	273	LT-T-Z:LP-DIR-T	10	g	pmagpy-3.2.1	SLB19.7a	u	0	0	773
This study		0.8	333.8	56.3	SLB19.7a:LP-DIR-T	8.85e-07	1.2e-08	6.24e-09	4.97e-09	1	273	LT-T-Z:LP-DIR-T	11	g	pmagpy-3.2.1	SLB19.7a	u	0	0	798
This study		0.8	334.4	56.4	SLB19.7a:LP-DIR-T	6.07e-07	7.76e-09	4.33e-09	3.01e-09	1	273	LT-T-Z:LP-DIR-T	12	g	pmagpy-3.2.1	SLB19.7a	u	0	0	823
This study		0.8	334.5	56.4	SLB19.7a:LP-DIR-T	4.93e-07	4.37e-09	5e-09	2.44e-09	1	273	LT-T-Z:LP-DIR-T	13	g	pmagpy-3.2.1	SLB19.7a	u	0	0	833
This study		1.0	333.8	56.7	SLB19.7a:LP-DIR-T	4.12e-07	4.13e-09	5.55e-09	2.7e-09	1	273	LT-T-Z:LP-DIR-T	14	g	pmagpy-3.2.1	SLB19.7a	u	0	0	843
This study		0.7	334.0	56.5	SLB19.7a:LP-DIR-T	3.68e-07	3.5e-09	3.2e-09	1.9e-09	1	273	LT-T-Z:LP-DIR-T	15	g	pmagpy-3.2.1	SLB19.7a	u	0	0	848
This study		0.6	331.7	56.3	SLB19.7a:LP-DIR-T	3.31e-07	2.54e-09	2.55e-09	1.37e-09	1	273	LT-T-Z:LP-DIR-T	16	g	pmagpy-3.2.1	SLB19.7a	u	0	0	853
This study		0.8	333.1	56.5	SLB19.7a:LP-DIR-T	2.69e-07	3.55e-09	1.82e-09	1.23e-09	1	273	LT-T-Z:LP-DIR-T	17	g	pmagpy-3.2.1	SLB19.7a	u	0	0	868
This study		1.2	332.7	56.1	SLB19.7a:LP-DIR-T	1.99e-07	2.94e-09	2.94e-09	8.71e-10	1	273	LT-T-Z:LP-DIR-T	18	g	pmagpy-3.2.1	SLB19.7a	u	0	0	883
This study		1.0	334.6	56.0	SLB19.7a:LP-DIR-T	1.31e-07	2.07e-09	9.1e-10	7.12e-10	1	273	LT-T-Z:LP-DIR-T	19	g	pmagpy-3.2.1	SLB19.7a	u	0	0	898
This study		1.1	333.6	56.3	SLB19.7a:LP-DIR-T	8.67e-08	1.47e-09	7.12e-10	5.88e-10	1	273	LT-T-Z:LP-DIR-T	20	g	pmagpy-3.2.1	SLB19.7a	u	0	0	913
This study		2.3	331.8	56.2	SLB19.7a:LP-DIR-T	4.62e-08	1.44e-09	1.25e-09	2.23e-10	1	273	LT-T-Z:LP-DIR-T	21	g	pmagpy-3.2.1	SLB19.7a	u	0	0	928
This study		2.8	331.6	55.3	SLB19.7a:LP-DIR-T	2.7e-08	8.14e-10	1.09e-09	1.18e-10	1	273	LT-T-Z:LP-DIR-T	22	g	pmagpy-3.2.1	SLB19.7a	u	0	0	938
This study		2.6	330.2	54.9	SLB19.7a:LP-DIR-T	1.36e-08	3.89e-10	4.86e-10	7.61e-11	1	273	LT-T-Z:LP-DIR-T	23	g	pmagpy-3.2.1	SLB19.7a	u	0	0	948
This study		43.2	331.7	51.4	SLB19.7a:LP-DIR-T	4.12e-09	2.43e-09	1.3e-09	3.44e-09	1	273	LT-T-Z:LP-DIR-T	24	g	pmagpy-3.2.1	SLB19.7a	u	0	0	953
This study		5.9	325.6	53.9	SLB19.7a:LP-DIR-T	8.2e-09	7.13e-10	4.15e-10	2.22e-10	1	273	LT-T-Z:LP-DIR-T	25	g	pmagpy-3.2.1	SLB19.7a	u	0	0	953
This study		3.5	250.9	27.7	SLB19.8a:LP-DIR-T	1.49e-06	8.69e-08	3.17e-08	3.95e-09	1	273	LT-NO:LP-DIR-T	1	g	pmagpy-3.2.1	SLB19.8a	u	0	0	273
This study		1.8	250.5	27.5	SLB19.8a:LP-DIR-T	1.49e-06	4.3e-08	1.97e-08	6.95e-09	1	273	LT-LT-Z:LP-DIR-T	2	g	pmagpy-3.2.1	SLB19.8a	u	0	0	77
This study		2.2	250.5	27.6	SLB19.8a:LP-DIR-T	1.48e-06	5.14e-08	2.54e-08	8.24e-09	1	273	LT-T-Z:LP-DIR-T	3	g	pmagpy-3.2.1	SLB19.8a	u	0	0	373
This study		2.3	250.6	27.6	SLB19.8a:LP-DIR-T	1.48e-06	5.33e-08	2.69e-08	7.16e-09	1	273	LT-T-Z:LP-DIR-T	4	g	pmagpy-3.2.1	SLB19.8a	u	0	0	473
This study		1.1	250.8	27.5	SLB19.8a:LP-DIR-T	1.41e-06	2.48e-08	1.24e-08	6.64e-09	1	273	LT-T-Z:LP-DIR-T	5	g	pmagpy-3.2.1	SLB19.8a	u	0	0	573
This study		1.1	251.4	27.5	SLB19.8a:LP-DIR-T	1.3e-06	2.25e-08	1.34e-08	6.11e-09	1	273	LT-T-Z:LP-DIR-T	6	g	pmagpy-3.2.1	SLB19.8a	u	0	0	673
This study		4.8	247.4	27.7	SLB19.8a:LP-DIR-T	1.23e-06	9.22e-08	4.49e-08	7.43e-09	1	273	LT-T-Z:LP-DIR-T	7	b	pmagpy-3.2.1	SLB19.8a	u	0	0	723
This study		5.6	246.5	27.6	SLB19.8a:LP-DIR-T	1.22e-06	1.08e-07	5.24e-08	5.86e-09	1	273	LT-T-Z:LP-DIR-T	8	g	pmagpy-3.2.1	SLB19.8a	u	0	0	723
This study		1.1	251.4	27.5	SLB19.8a:LP-DIR-T	1.14e-06	1.81e-08	1.26e-08	6.13e-09	1	273	LT-T-Z:LP-DIR-T	9	g	pmagpy-3.2.1	SLB19.8a	u	0	0	748
This study		1.9	248.4	27.7	SLB19.8a:LP-DIR-T	1.03e-06	2.85e-08	1.81e-08	8.21e-09	1	273	LT-T-Z:LP-DIR-T	10	g	pmagpy-3.2.1	SLB19.8a	u	0	0	773
This study		1.9	250.1	27.6	SLB19.8a:LP-DIR-T	8.26e-07	2.36e-08	1.38e-08	5.13e-09	1	273	LT-T-Z:LP-DIR-T	11	g	pmagpy-3.2.1	SLB19.8a	u	0	0	798
This study		1.5	253.6	27.7	SLB19.8a:LP-DIR-T	5.69e-07	1.42e-08	5.74e-09	3.07e-09	1	273	LT-T-Z:LP-DIR-T	12	g	pmagpy-3.2.1	SLB19.8a	u	0	0	823
This study		0.7	248.3	27.9	SLB19.8a:LP-DIR-T	4.59e-07	5.04e-09	2.48e-09	3.23e-09	1	273	LT-T-Z:LP-DIR-T	13	g	pmagpy-3.2.1	SLB19.8a	u	0	0	833
This study		0.7	251.3	27.7	SLB19.8a:LP-DIR-T	3.79e-07	3.92e-09	2.95e-09	2.09e-09	1	273	LT-T-Z:LP-DIR-T	14	g	pmagpy-3.2.1	SLB19.8a	u	0	0	843
This study		2.9	251.7	27.8	SLB19.8a:LP-DIR-T	3.34e-07	1.54e-08	6.94e-09	2.05e-09	1	273	LT-T-Z:LP-DIR-T	15	g	pmagpy-3.2.1	SLB19.8a	u	0	0	848
This study		0.7	250.2	27.7	SLB19.8a:LP-DIR-T	2.98e-07	3.26e-09	1.98e-09	1.26e-09	1	273	LT-T-Z:LP-DIR-T	16	g	pmagpy-3.2.1	SLB19.8a	u	0	0	853
This study		1.1	251.0	27.7	SLB19.8a:LP-DIR-T	2.38e-07	4.36e-09	1.46e-09	1.48e-09	1	273	LT-T-Z:LP-DIR-T	17	g	pmagpy-3.2.1	SLB19.8a	u	0	0	868
This study		2.2	250.9	27.4	SLB19.8a:LP-DIR-T	1.75e-07	6.46e-09	1.7e-09	1.46e-09	1	273	LT-T-Z:LP-DIR-T	18	g	pmagpy-3.2.1	SLB19.8a	u	0	0	883
This study		1.0	252.6	27.0	SLB19.8a:LP-DIR-T	1.16e-07	1.97e-09	5.78e-10	7.51e-10	1	273	LT-T-Z:LP-DIR-T	19	g	pmagpy-3.2.1	SLB19.8a	u	0	0	898
