tab 	measurements
citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	location	magic_software_packages	magn_moment	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	method_codes	number	quality	sample	site	specimen	treat_ac_field	treat_dc_field	treat_temp
This study		1.7	39.9	32	Puf1-2a:LP-DIR-T	hargrave 2016-04-26 17:36:06	Puff Island	pmagpy-3.4.0	6.79E-06	1	1.57E-07	1.10E-07	9.71E-08	u	273	LT-T-Z:LP-DIR-T	8	g	Puf1-2	Puf1	Puf1-2a	0	0	723
This study		1.7	38.4	32	Puf1-2a:LP-DIR-T	hargrave 2016-05-02 14:27:51	Puff Island	pmagpy-3.4.0	6.59E-06	1	1.34E-07	1.30E-07	6.92E-08	u	273	LT-T-Z:LP-DIR-T	9	g	Puf1-2	Puf1	Puf1-2a	0	0	748
This study		1.3	38.2	32.2	Puf1-2a:LP-DIR-T	hargrave 2016-05-02 20:51:54	Puff Island	pmagpy-3.4.0	6.46E-06	1	9.39E-08	8.39E-08	9.40E-08	u	273	LT-T-Z:LP-DIR-T	10	g	Puf1-2	Puf1	Puf1-2a	0	0	773
This study		1.2	40.6	32.1	Puf1-2a:LP-DIR-T	hargrave 2016-05-03 19:43:47	Puff Island	pmagpy-3.4.0	6.19E-06	1	8.58E-08	7.02E-08	8.08E-08	u	273	LT-T-Z:LP-DIR-T	11	g	Puf1-2	Puf1	Puf1-2a	0	0	798
This study		1.3	36.5	32.2	Puf1-2a:LP-DIR-T	hargrave 2016-05-12 15:25:37	Puff Island	pmagpy-3.4.0	5.78E-06	1	1.03E-07	6.46E-08	8.20E-08	u	273	LT-T-Z:LP-DIR-T	12	g	Puf1-2	Puf1	Puf1-2a	0	0	823
This study		1.4	36.9	32.2	Puf1-2a:LP-DIR-T	hargrave 2016-05-16 13:03:55	Puff Island	pmagpy-3.4.0	5.44E-06	1	1.06E-07	6.25E-08	7.79E-08	u	273	LT-T-Z:LP-DIR-T	13	g	Puf1-2	Puf1	Puf1-2a	0	0	833
This study		2.8	38	32.1	Puf1-2a:LP-DIR-T	hargrave 2016-05-16 19:05:38	Puff Island	pmagpy-3.4.0	5.09E-06	1	1.86E-07	1.60E-07	6.94E-08	u	273	LT-T-Z:LP-DIR-T	14	g	Puf1-2	Puf1	Puf1-2a	0	0	843
This study		3.3	37.9	32.1	Puf1-2a:LP-DIR-T	hargrave 2016-05-17 15:22:39	Puff Island	pmagpy-3.4.0	4.84E-06	1	1.95E-07	1.94E-07	6.67E-08	u	273	LT-T-Z:LP-DIR-T	15	g	Puf1-2	Puf1	Puf1-2a	0	0	848
This study		1.3	39.2	32.2	Puf1-2a:LP-DIR-T	hargrave 2016-05-18 12:15:27	Puff Island	pmagpy-3.4.0	4.64E-06	1	7.00E-08	5.44E-08	6.26E-08	u	273	LT-T-Z:LP-DIR-T	16	g	Puf1-2	Puf1	Puf1-2a	0	0	853
This study		3.7	203.2	9.9	Puf1-3a:LP-DIR-T	hargrave 2016-04-08 17:29:45	Puff Island	pmagpy-3.4.0	9.62E-06	1	2.46E-07	5.42E-07	1.59E-07	u	273	LT-NO:LP-DIR-T	1	g	Puf1-3	Puf1	Puf1-3a	0	0	273
This study		4.1	202.9	9.8	Puf1-3a:LP-DIR-T	hargrave 2016-04-11 17:53:10	Puff Island	pmagpy-3.4.0	9.63E-06	1	2.70E-07	6.20E-07	1.58E-07	u	273	LT-LT-Z:LP-DIR-T	2	g	Puf1-3	Puf1	Puf1-3a	0	0	77
This study		3.6	202	9.3	Puf1-3a:LP-DIR-T	hargrave 2016-04-18 10:25:34	Puff Island	pmagpy-3.4.0	9.64E-06	1	2.27E-07	5.30E-07	1.85E-07	u	273	LT-T-Z:LP-DIR-T	3	g	Puf1-3	Puf1	Puf1-3a	0	0	373
This study		1.5	204.5	7.8	Puf1-3a:LP-DIR-T	hargrave 2016-04-18 17:38:36	Puff Island	pmagpy-3.4.0	9.94E-06	1	5.20E-08	1.48E-07	2.14E-07	u	273	LT-T-Z:LP-DIR-T	4	g	Puf1-3	Puf1	Puf1-3a	0	0	473
This study		6.3	203.5	7.3	Puf1-3a:LP-DIR-T	hargrave 2016-04-19 13:27:16	Puff Island	pmagpy-3.4.0	9.94E-06	1	4.48E-07	9.57E-07	2.68E-07	u	273	LT-T-Z:LP-DIR-T	5	g	Puf1-3	Puf1	Puf1-3a	0	0	573
This study		1.4	202.5	7	Puf1-3a:LP-DIR-T	hargrave 2016-04-25 13:11:42	Puff Island	pmagpy-3.4.0	9.01E-06	1	6.08E-08	9.90E-08	2.00E-07	u	273	LT-T-Z:LP-DIR-T	6	g	Puf1-3	Puf1	Puf1-3a	0	0	623
This study		1.5	202.9	6.9	Puf1-3a:LP-DIR-T	hargrave 2016-04-26 10:08:08	Puff Island	pmagpy-3.4.0	7.65E-06	1	7.35E-08	1.17E-07	1.61E-07	u	273	LT-T-Z:LP-DIR-T	7	g	Puf1-3	Puf1	Puf1-3a	0	0	673
This study		1.5	204.2	6.6	Puf1-3a:LP-DIR-T	hargrave 2016-04-26 17:38:28	Puff Island	pmagpy-3.4.0	6.75E-06	1	6.52E-08	9.15E-08	1.42E-07	u	273	LT-T-Z:LP-DIR-T	8	g	Puf1-3	Puf1	Puf1-3a	0	0	723
This study		3.2	203	6.7	Puf1-3a:LP-DIR-T	hargrave 2016-05-02 14:29:22	Puff Island	pmagpy-3.4.0	6.45E-06	1	1.38E-07	2.91E-07	1.72E-07	u	273	LT-T-Z:LP-DIR-T	9	g	Puf1-3	Puf1	Puf1-3a	0	0	748
This study		1.6	204.4	6.7	Puf1-3a:LP-DIR-T	hargrave 2016-05-02 20:53:25	Puff Island	pmagpy-3.4.0	6.31E-06	1	5.97E-08	8.99E-08	1.42E-07	u	273	LT-T-Z:LP-DIR-T	10	g	Puf1-3	Puf1	Puf1-3a	0	0	773
This study		2	205.1	6.6	Puf1-3a:LP-DIR-T	hargrave 2016-05-03 19:46:14	Puff Island	pmagpy-3.4.0	6.03E-06	1	7.73E-08	1.33E-07	1.40E-07	u	273	LT-T-Z:LP-DIR-T	11	g	Puf1-3	Puf1	Puf1-3a	0	0	798
This study		2.9	204	6.7	Puf1-3a:LP-DIR-T	hargrave 2016-05-12 15:27:09	Puff Island	pmagpy-3.4.0	5.58E-06	1	1.12E-07	2.27E-07	1.21E-07	u	273	LT-T-Z:LP-DIR-T	12	g	Puf1-3	Puf1	Puf1-3a	0	0	823
This study		1.9	203	6.7	Puf1-3a:LP-DIR-T	hargrave 2016-05-16 13:06:18	Puff Island	pmagpy-3.4.0	5.25E-06	1	6.55E-08	1.27E-07	1.10E-07	u	273	LT-T-Z:LP-DIR-T	13	g	Puf1-3	Puf1	Puf1-3a	0	0	833
This study		3.4	205	6.7	Puf1-3a:LP-DIR-T	hargrave 2016-05-16 19:07:09	Puff Island	pmagpy-3.4.0	4.91E-06	1	1.21E-07	2.44E-07	1.01E-07	u	273	LT-T-Z:LP-DIR-T	14	g	Puf1-3	Puf1	Puf1-3a	0	0	843
This study		2.8	205.1	6.8	Puf1-3a:LP-DIR-T	hargrave 2016-05-17 15:24:10	Puff Island	pmagpy-3.4.0	4.64E-06	1	9.40E-08	1.87E-07	9.43E-08	u	273	LT-T-Z:LP-DIR-T	15	g	Puf1-3	Puf1	Puf1-3a	0	0	848
This study		1.4	204.7	6.7	Puf1-3a:LP-DIR-T	hargrave 2016-05-18 12:16:58	Puff Island	pmagpy-3.4.0	4.42E-06	1	2.92E-08	4.26E-08	1.02E-07	u	273	LT-T-Z:LP-DIR-T	16	g	Puf1-3	Puf1	Puf1-3a	0	0	853
This study		2.5	288	28.2	Puf1-4a:LP-DIR-T	hargrave 2016-04-08 17:32:12	Puff Island	pmagpy-3.4.0	1.19E-05	1	4.77E-07	1.81E-07	1.13E-07	u	273	LT-NO:LP-DIR-T	1	g	Puf1-4	Puf1	Puf1-4a	0	0	273
This study		1	287.2	28.2	Puf1-4a:LP-DIR-T	hargrave 2016-04-11 17:54:41	Puff Island	pmagpy-3.4.0	1.18E-05	1	1.44E-07	1.05E-07	1.20E-07	u	273	LT-LT-Z:LP-DIR-T	2	g	Puf1-4	Puf1	Puf1-4a	0	0	77
This study		0.8	288.8	28.2	Puf1-4a:LP-DIR-T	hargrave 2016-04-18 10:27:32	Puff Island	pmagpy-3.4.0	1.18E-05	1	8.74E-08	9.64E-08	1.18E-07	u	273	LT-T-Z:LP-DIR-T	3	g	Puf1-4	Puf1	Puf1-4a	0	0	373
This study		1.8	288.6	27.5	Puf1-4a:LP-DIR-T	hargrave 2016-04-18 17:40:34	Puff Island	pmagpy-3.4.0	1.20E-05	1	3.34E-07	1.45E-07	1.19E-07	u	273	LT-T-Z:LP-DIR-T	4	g	Puf1-4	Puf1	Puf1-4a	0	0	473
This study		1.1	290	27.1	Puf1-4a:LP-DIR-T	hargrave 2016-04-19 13:28:30	Puff Island	pmagpy-3.4.0	1.21E-05	1	1.59E-07	1.08E-07	1.29E-07	u	273	LT-T-Z:LP-DIR-T	5	g	Puf1-4	Puf1	Puf1-4a	0	0	573
This study		1.1	289.3	27.1	Puf1-4a:LP-DIR-T	hargrave 2016-04-25 13:13:14	Puff Island	pmagpy-3.4.0	1.18E-05	1	1.45E-07	1.19E-07	1.46E-07	u	273	LT-T-Z:LP-DIR-T	6	g	Puf1-4	Puf1	Puf1-4a	0	0	623
This study		1.1	288.8	27	Puf1-4a:LP-DIR-T	hargrave 2016-04-26 10:09:40	Puff Island	pmagpy-3.4.0	1.06E-05	1	1.11E-07	1.02E-07	1.32E-07	u	273	LT-T-Z:LP-DIR-T	7	g	Puf1-4	Puf1	Puf1-4a	0	0	673
This study		1	290.2	26.8	Puf1-4a:LP-DIR-T	hargrave 2016-04-26 17:40:00	Puff Island	pmagpy-3.4.0	9.27E-06	1	9.42E-08	7.64E-08	1.11E-07	u	273	LT-T-Z:LP-DIR-T	8	g	Puf1-4	Puf1	Puf1-4a	0	0	723
This study		1.7	288.7	26.9	Puf1-4a:LP-DIR-T	hargrave 2016-05-02 14:30:53	Puff Island	pmagpy-3.4.0	8.59E-06	1	2.13E-07	8.22E-08	1.07E-07	u	273	LT-T-Z:LP-DIR-T	9	g	Puf1-4	Puf1	Puf1-4a	0	0	748
This study		1	287.5	26.7	Puf1-4a:LP-DIR-T	hargrave 2016-05-02 20:54:56	Puff Island	pmagpy-3.4.0	8.13E-06	1	7.27E-08	7.59E-08	9.12E-08	u	273	LT-T-Z:LP-DIR-T	10	g	Puf1-4	Puf1	Puf1-4a	0	0	773
This study		2	289.3	27.1	Puf1-4a:LP-DIR-T	hargrave 2016-05-03 19:49:29	Puff Island	pmagpy-3.4.0	7.69E-06	1	2.42E-07	8.35E-08	9.99E-08	u	273	LT-T-Z:LP-DIR-T	11	g	Puf1-4	Puf1	Puf1-4a	0	0	798
This study		1	289	26.8	Puf1-4a:LP-DIR-T	hargrave 2016-05-12 15:28:40	Puff Island	pmagpy-3.4.0	7.20E-06	1	7.06E-08	6.90E-08	7.86E-08	u	273	LT-T-Z:LP-DIR-T	12	g	Puf1-4	Puf1	Puf1-4a	0	0	823
This study		1.3	289	26.7	Puf1-4a:LP-DIR-T	hargrave 2016-05-16 13:08:41	Puff Island	pmagpy-3.4.0	6.76E-06	1	1.21E-07	7.75E-08	6.93E-08	u	273	LT-T-Z:LP-DIR-T	13	g	Puf1-4	Puf1	Puf1-4a	0	0	833
This study		1.1	288.9	26.9	Puf1-4a:LP-DIR-T	hargrave 2016-05-16 19:09:31	Puff Island	pmagpy-3.4.0	6.39E-06	1	9.00E-08	5.59E-08	7.27E-08	u	273	LT-T-Z:LP-DIR-T	14	g	Puf1-4	Puf1	Puf1-4a	0	0	843
This study		1	290.4	26.9	Puf1-4a:LP-DIR-T	hargrave 2016-05-17 15:26:33	Puff Island	pmagpy-3.4.0	6.10E-06	1	6.64E-08	5.93E-08	6.69E-08	u	273	LT-T-Z:LP-DIR-T	15	g	Puf1-4	Puf1	Puf1-4a	0	0	848
This study		1.2	289.9	27	Puf1-4a:LP-DIR-T	hargrave 2016-05-18 12:18:30	Puff Island	pmagpy-3.4.0	5.83E-06	1	8.64E-08	5.93E-08	6.92E-08	u	273	LT-T-Z:LP-DIR-T	16	g	Puf1-4	Puf1	Puf1-4a	0	0	853
This study		2.1	269.2	23.3	Puf1-5a:LP-DIR-T	hargrave 2016-04-08 17:33:52	Puff Island	pmagpy-3.4.0	6.95E-06	1	2.56E-07	1.32E-06	6.14E-07	u	273	LT-NO:LP-DIR-T	1	g	Puf1-5	Puf1	Puf1-5a	0	0	273
This study		0.9	268.3	22.5	Puf1-5a:LP-DIR-T	hargrave 2016-04-11 17:56:16	Puff Island	pmagpy-3.4.0	8.30E-06	1	1.10E-07	5.70E-08	7.11E-08	u	273	LT-LT-Z:LP-DIR-T	2	g	Puf1-5	Puf1	Puf1-5a	0	0	77
This study		0.8	270	22.6	Puf1-5a:LP-DIR-T	hargrave 2016-04-18 10:28:51	Puff Island	pmagpy-3.4.0	8.23E-06	1	8.26E-08	6.36E-08	6.41E-08	u	273	LT-T-Z:LP-DIR-T	3	g	Puf1-5	Puf1	Puf1-5a	0	0	373
This study		4	275	20.6	Puf1-5a:LP-DIR-T	hargrave 2016-04-18 17:41:51	Puff Island	pmagpy-3.4.0	8.31E-06	1	5.77E-07	7.99E-08	7.73E-08	u	273	LT-T-Z:LP-DIR-T	4	g	Puf1-5	Puf1	Puf1-5a	0	0	473
This study		1	274.3	19.8	Puf1-5a:LP-DIR-T	hargrave 2016-04-19 13:30:29	Puff Island	pmagpy-3.4.0	8.15E-06	1	1.11E-07	5.51E-08	8.18E-08	u	273	LT-T-Z:LP-DIR-T	5	g	Puf1-5	Puf1	Puf1-5a	0	0	573
This study		1	270.5	19.9	Puf1-5a:LP-DIR-T	hargrave 2016-04-25 13:14:50	Puff Island	pmagpy-3.4.0	7.41E-06	1	6.45E-08	7.01E-08	1.01E-07	u	273	LT-T-Z:LP-DIR-T	6	g	Puf1-5	Puf1	Puf1-5a	0	0	623
This study		1.3	273.3	20.2	Puf1-5a:LP-DIR-T	hargrave 2016-04-26 10:11:17	Puff Island	pmagpy-3.4.0	6.57E-06	1	1.24E-07	6.54E-08	6.60E-08	u	273	LT-T-Z:LP-DIR-T	7	g	Puf1-5	Puf1	Puf1-5a	0	0	673
This study		2.4	271.8	19.5	Puf1-5a:LP-DIR-T	hargrave 2016-04-26 17:41:35	Puff Island	pmagpy-3.4.0	5.91E-06	1	2.41E-07	4.60E-08	6.45E-08	u	273	LT-T-Z:LP-DIR-T	8	g	Puf1-5	Puf1	Puf1-5a	0	0	723
This study		3.9	272.8	18.9	Puf1-5a:LP-DIR-T	hargrave 2016-05-02 14:32:28	Puff Island	pmagpy-3.4.0	5.63E-06	1	3.82E-07	5.43E-08	5.92E-08	u	273	LT-T-Z:LP-DIR-T	9	g	Puf1-5	Puf1	Puf1-5a	0	0	748
This study		1.1	271	19.2	Puf1-5a:LP-DIR-T	hargrave 2016-05-02 20:56:32	Puff Island	pmagpy-3.4.0	5.46E-06	1	8.36E-08	4.95E-08	4.47E-08	u	273	LT-T-Z:LP-DIR-T	10	g	Puf1-5	Puf1	Puf1-5a	0	0	773
This study		1.5	274.2	19.3	Puf1-5a:LP-DIR-T	hargrave 2016-05-03 19:51:04	Puff Island	pmagpy-3.4.0	5.25E-06	1	1.28E-07	4.79E-08	4.64E-08	u	273	LT-T-Z:LP-DIR-T	11	g	Puf1-5	Puf1	Puf1-5a	0	0	798
This study		0.9	271.4	19.1	Puf1-5a:LP-DIR-T	hargrave 2016-05-12 15:30:16	Puff Island	pmagpy-3.4.0	4.94E-06	1	5.03E-08	4.58E-08	4.45E-08	u	273	LT-T-Z:LP-DIR-T	12	g	Puf1-5	Puf1	Puf1-5a	0	0	823
This study		2.2	273.2	19.2	Puf1-5a:LP-DIR-T	hargrave 2016-05-16 13:10:16	Puff Island	pmagpy-3.4.0	4.67E-06	1	1.74E-07	4.47E-08	4.05E-08	u	273	LT-T-Z:LP-DIR-T	13	g	Puf1-5	Puf1	Puf1-5a	0	0	833
This study		1.6	272.4	19.3	Puf1-5a:LP-DIR-T	hargrave 2016-05-16 19:11:06	Puff Island	pmagpy-3.4.0	4.43E-06	1	1.17E-07	3.97E-08	3.93E-08	u	273	LT-T-Z:LP-DIR-T	14	g	Puf1-5	Puf1	Puf1-5a	0	0	843
This study		1.4	272.2	19.2	Puf1-5a:LP-DIR-T	hargrave 2016-05-17 15:28:08	Puff Island	pmagpy-3.4.0	4.25E-06	1	9.05E-08	3.85E-08	3.82E-08	u	273	LT-T-Z:LP-DIR-T	15	g	Puf1-5	Puf1	Puf1-5a	0	0	848
This study		1	274.1	19.3	Puf1-5a:LP-DIR-T	hargrave 2016-05-18 12:20:06	Puff Island	pmagpy-3.4.0	4.08E-06	1	5.87E-08	3.70E-08	3.21E-08	u	273	LT-T-Z:LP-DIR-T	16	g	Puf1-5	Puf1	Puf1-5a	0	0	853
This study		1.9	28.4	28.6	Puf1-6a:LP-DIR-T	hargrave 2016-04-08 17:35:32	Puff Island	pmagpy-3.4.0	9.05E-06	1	1.05E-07	2.36E-07	1.43E-07	u	273	LT-NO:LP-DIR-T	1	g	Puf1-6	Puf1	Puf1-6a	0	0	273
This study		1.5	27.9	28.4	Puf1-6a:LP-DIR-T	hargrave 2016-04-11 17:58:46	Puff Island	pmagpy-3.4.0	9.07E-06	1	8.79E-08	1.80E-07	1.46E-07	u	273	LT-LT-Z:LP-DIR-T	2	g	Puf1-6	Puf1	Puf1-6a	0	0	77
This study		1.7	26.5	28	Puf1-6a:LP-DIR-T	hargrave 2016-04-18 10:30:10	Puff Island	pmagpy-3.4.0	9.03E-06	1	9.14E-08	2.05E-07	1.55E-07	u	273	LT-T-Z:LP-DIR-T	3	g	Puf1-6	Puf1	Puf1-6a	0	0	373
This study		1.6	26.4	26.1	Puf1-6a:LP-DIR-T	hargrave 2016-04-18 17:43:09	Puff Island	pmagpy-3.4.0	9.18E-06	1	8.94E-08	1.78E-07	1.57E-07	u	273	LT-T-Z:LP-DIR-T	4	g	Puf1-6	Puf1	Puf1-6a	0	0	473
This study		1.5	28.3	25.5	Puf1-6a:LP-DIR-T	hargrave 2016-04-19 13:31:46	Puff Island	pmagpy-3.4.0	9.11E-06	1	8.32E-08	1.27E-07	1.91E-07	u	273	LT-T-Z:LP-DIR-T	5	g	Puf1-6	Puf1	Puf1-6a	0	0	573
This study		1.5	26.3	25.4	Puf1-6a:LP-DIR-T	hargrave 2016-04-25 13:17:16	Puff Island	pmagpy-3.4.0	7.73E-06	1	1.08E-07	1.01E-07	1.45E-07	u	273	LT-T-Z:LP-DIR-T	6	g	Puf1-6	Puf1	Puf1-6a	0	0	623
This study		1.5	26.9	25	Puf1-6a:LP-DIR-T	hargrave 2016-04-26 10:12:53	Puff Island	pmagpy-3.4.0	6.85E-06	1	8.50E-08	7.62E-08	1.37E-07	u	273	LT-T-Z:LP-DIR-T	7	g	Puf1-6	Puf1	Puf1-6a	0	0	673
This study		1.3	26.7	24.8	Puf1-6a:LP-DIR-T	hargrave 2016-04-26 17:43:10	Puff Island	pmagpy-3.4.0	6.34E-06	1	7.76E-08	6.04E-08	1.15E-07	u	273	LT-T-Z:LP-DIR-T	8	g	Puf1-6	Puf1	Puf1-6a	0	0	723
This study		1.6	26.3	24.7	Puf1-6a:LP-DIR-T	hargrave 2016-05-02 14:34:55	Puff Island	pmagpy-3.4.0	6.16E-06	1	8.76E-08	6.31E-08	1.33E-07	u	273	LT-T-Z:LP-DIR-T	9	g	Puf1-6	Puf1	Puf1-6a	0	0	748
This study		1.2	26.3	24.7	Puf1-6a:LP-DIR-T	hargrave 2016-05-02 20:58:07	Puff Island	pmagpy-3.4.0	6.05E-06	1	6.61E-08	5.78E-08	1.02E-07	u	273	LT-T-Z:LP-DIR-T	10	g	Puf1-6	Puf1	Puf1-6a	0	0	773
This study		1.4	27.2	24.7	Puf1-6a:LP-DIR-T	hargrave 2016-05-03 19:53:31	Puff Island	pmagpy-3.4.0	5.87E-06	1	7.56E-08	6.22E-08	1.07E-07	u	273	LT-T-Z:LP-DIR-T	11	g	Puf1-6	Puf1	Puf1-6a	0	0	798
This study		1.6	26.2	24.6	Puf1-6a:LP-DIR-T	hargrave 2016-05-12 15:33:35	Puff Island	pmagpy-3.4.0	5.57E-06	1	6.90E-08	1.07E-07	9.50E-08	u	273	LT-T-Z:LP-DIR-T	12	g	Puf1-6	Puf1	Puf1-6a	0	0	823
This study		1.5	24.6	24.6	Puf1-6a:LP-DIR-T	hargrave 2016-05-16 13:11:52	Puff Island	pmagpy-3.4.0	5.30E-06	1	8.32E-08	7.61E-08	8.94E-08	u	273	LT-T-Z:LP-DIR-T	13	g	Puf1-6	Puf1	Puf1-6a	0	0	833
This study		1.4	26.8	24.7	Puf1-6a:LP-DIR-T	hargrave 2016-05-16 19:12:42	Puff Island	pmagpy-3.4.0	5.03E-06	1	6.08E-08	5.27E-08	9.09E-08	u	273	LT-T-Z:LP-DIR-T	14	g	Puf1-6	Puf1	Puf1-6a	0	0	843
This study		1.4	26.4	24.6	Puf1-6a:LP-DIR-T	hargrave 2016-05-17 15:29:44	Puff Island	pmagpy-3.4.0	4.84E-06	1	6.36E-08	4.90E-08	8.70E-08	u	273	LT-T-Z:LP-DIR-T	15	g	Puf1-6	Puf1	Puf1-6a	0	0	848
This study		1.4	27.4	24.7	Puf1-6a:LP-DIR-T	hargrave 2016-05-18 12:21:41	Puff Island	pmagpy-3.4.0	4.65E-06	1	6.16E-08	4.85E-08	8.92E-08	u	273	LT-T-Z:LP-DIR-T	16	g	Puf1-6	Puf1	Puf1-6a	0	0	853
This study		1.3	34	42.2	Puf1-7a:LP-DIR-T	hargrave 2016-04-08 17:37:04	Puff Island	pmagpy-3.4.0	5.69E-06	1	6.96E-08	8.58E-08	7.31E-08	u	273	LT-NO:LP-DIR-T	1	g	Puf1-7	Puf1	Puf1-7a	0	0	273
This study		1.4	33.5	42.2	Puf1-7a:LP-DIR-T	hargrave 2016-04-11 18:00:18	Puff Island	pmagpy-3.4.0	5.70E-06	1	1.02E-07	7.25E-08	7.38E-08	u	273	LT-LT-Z:LP-DIR-T	2	g	Puf1-7	Puf1	Puf1-7a	0	0	77
This study		1.5	33.2	41.7	Puf1-7a:LP-DIR-T	hargrave 2016-04-18 10:31:28	Puff Island	pmagpy-3.4.0	5.65E-06	1	8.47E-08	9.76E-08	7.90E-08	u	273	LT-T-Z:LP-DIR-T	3	g	Puf1-7	Puf1	Puf1-7a	0	0	373
This study		2.1	32.1	40.7	Puf1-7a:LP-DIR-T	hargrave 2016-04-18 17:44:23	Puff Island	pmagpy-3.4.0	5.72E-06	1	8.48E-08	1.75E-07	7.76E-08	u	273	LT-T-Z:LP-DIR-T	4	g	Puf1-7	Puf1	Puf1-7a	0	0	473
This study		1.6	34	40.1	Puf1-7a:LP-DIR-T	hargrave 2016-04-19 13:32:59	Puff Island	pmagpy-3.4.0	5.76E-06	1	6.58E-08	1.22E-07	9.05E-08	u	273	LT-T-Z:LP-DIR-T	5	g	Puf1-7	Puf1	Puf1-7a	0	0	573
This study		1.5	31.9	39.9	Puf1-7a:LP-DIR-T	hargrave 2016-04-25 13:18:48	Puff Island	pmagpy-3.4.0	5.40E-06	1	9.21E-08	7.68E-08	8.00E-08	u	273	LT-T-Z:LP-DIR-T	6	g	Puf1-7	Puf1	Puf1-7a	0	0	623
This study		2	34	39.6	Puf1-7a:LP-DIR-T	hargrave 2016-04-26 10:15:15	Puff Island	pmagpy-3.4.0	4.70E-06	1	7.99E-08	1.27E-07	7.56E-08	u	273	LT-T-Z:LP-DIR-T	7	g	Puf1-7	Puf1	Puf1-7a	0	0	673
This study		1.8	34.7	39.4	Puf1-7a:LP-DIR-T	hargrave 2016-04-26 17:44:41	Puff Island	pmagpy-3.4.0	4.17E-06	1	6.57E-08	9.71E-08	6.60E-08	u	273	LT-T-Z:LP-DIR-T	8	g	Puf1-7	Puf1	Puf1-7a	0	0	723
This study		1.9	34.4	39.5	Puf1-7a:LP-DIR-T	hargrave 2016-05-02 14:37:21	Puff Island	pmagpy-3.4.0	3.97E-06	1	9.05E-08	5.02E-08	8.37E-08	u	273	LT-T-Z:LP-DIR-T	9	g	Puf1-7	Puf1	Puf1-7a	0	0	748
This study		1.8	34.7	39.1	Puf1-7a:LP-DIR-T	hargrave 2016-05-02 20:59:39	Puff Island	pmagpy-3.4.0	3.89E-06	1	5.73E-08	9.04E-08	6.36E-08	u	273	LT-T-Z:LP-DIR-T	10	g	Puf1-7	Puf1	Puf1-7a	0	0	773
This study		1.8	33.5	39.1	Puf1-7a:LP-DIR-T	hargrave 2016-05-03 19:55:02	Puff Island	pmagpy-3.4.0	3.78E-06	1	5.29E-08	8.75E-08	5.84E-08	u	273	LT-T-Z:LP-DIR-T	11	g	Puf1-7	Puf1	Puf1-7a	0	0	798
This study		1.9	33	39.4	Puf1-7a:LP-DIR-T	hargrave 2016-05-12 15:35:07	Puff Island	pmagpy-3.4.0	3.63E-06	1	8.57E-08	7.34E-08	5.49E-08	u	273	LT-T-Z:LP-DIR-T	12	g	Puf1-7	Puf1	Puf1-7a	0	0	823
This study		1.4	32.4	39	Puf1-7a:LP-DIR-T	hargrave 2016-05-16 13:13:24	Puff Island	pmagpy-3.4.0	3.53E-06	1	5.48E-08	4.95E-08	5.18E-08	u	273	LT-T-Z:LP-DIR-T	13	g	Puf1-7	Puf1	Puf1-7a	0	0	833
This study		1.7	33.1	39.2	Puf1-7a:LP-DIR-T	hargrave 2016-05-16 19:15:04	Puff Island	pmagpy-3.4.0	3.38E-06	1	5.36E-08	6.82E-08	5.29E-08	u	273	LT-T-Z:LP-DIR-T	14	g	Puf1-7	Puf1	Puf1-7a	0	0	843
This study		1.8	33.6	39	Puf1-7a:LP-DIR-T	hargrave 2016-05-17 15:31:15	Puff Island	pmagpy-3.4.0	3.27E-06	1	5.28E-08	7.64E-08	5.07E-08	u	273	LT-T-Z:LP-DIR-T	15	g	Puf1-7	Puf1	Puf1-7a	0	0	848
This study		2	33.4	39.3	Puf1-7a:LP-DIR-T	hargrave 2016-05-18 12:23:13	Puff Island	pmagpy-3.4.0	3.14E-06	1	7.67E-08	6.04E-08	5.20E-08	u	273	LT-T-Z:LP-DIR-T	16	g	Puf1-7	Puf1	Puf1-7a	0	0	853
This study		1.1	339.4	35.8	Puf1-8a:LP-DIR-T	hargrave 2016-04-08 17:38:35	Puff Island	pmagpy-3.4.0	5.56E-06	1	4.65E-08	9.57E-08	3.69E-08	u	273	LT-NO:LP-DIR-T	1	g	Puf1-8	Puf1	Puf1-8a	0	0	273
This study		0.8	339.2	35.7	Puf1-8a:LP-DIR-T	hargrave 2016-04-11 18:01:49	Puff Island	pmagpy-3.4.0	5.56E-06	1	4.20E-08	6.47E-08	3.66E-08	u	273	LT-LT-Z:LP-DIR-T	2	g	Puf1-8	Puf1	Puf1-8a	0	0	77
This study		2.1	341.9	35.3	Puf1-8a:LP-DIR-T	hargrave 2016-04-18 10:32:47	Puff Island	pmagpy-3.4.0	5.51E-06	1	6.89E-08	1.88E-07	4.36E-08	u	273	LT-T-Z:LP-DIR-T	3	g	Puf1-8	Puf1	Puf1-8a	0	0	373
This study		2.3	340.6	34.2	Puf1-8a:LP-DIR-T	hargrave 2016-04-18 17:47:04	Puff Island	pmagpy-3.4.0	5.59E-06	1	8.50E-08	2.07E-07	4.49E-08	u	273	LT-T-Z:LP-DIR-T	4	g	Puf1-8	Puf1	Puf1-8a	0	0	473
